,x,y,m
30669,-36.0,-107.0,11157546.0
30670,-36.0,-106.0,15944860.0
30671,-36.0,-105.0,17968645.0
30672,-36.0,-104.0,24157925.0
30673,-36.0,-103.0,19795129.0
30674,-36.0,-102.0,18779329.0
30675,-36.0,-101.0,15584197.0
30676,-36.0,-100.0,21529224.0
30677,-36.0,-99.0,12390060.0
30678,-36.0,-98.0,12885897.0
30679,-36.0,-97.0,11042151.0
30680,-36.0,-96.0,16491377.0
30681,-36.0,-95.0,15611527.0
30682,-36.0,-94.0,13878800.0
30683,-36.0,-93.0,22466733.0
30684,-36.0,-92.0,19897093.0
30685,-36.0,-91.0,18323777.0
30686,-36.0,-90.0,13195596.0
30687,-36.0,-89.0,17645113.0
30688,-36.0,-88.0,15391702.0
30689,-36.0,-87.0,19609251.0
30690,-36.0,-86.0,21654862.0
30691,-36.0,-85.0,20057870.0
30692,-36.0,-84.0,25670370.0
30693,-36.0,-83.0,18624435.0
30694,-36.0,-82.0,18547652.0
30695,-36.0,-81.0,23902208.0
30696,-36.0,-80.0,24771543.0
30697,-36.0,-79.0,21178936.0
30698,-36.0,-78.0,27481439.0
30699,-36.0,-77.0,11724267.0
30700,-36.0,-76.0,22466248.0
30701,-36.0,-75.0,19044027.0
30702,-36.0,-74.0,22570297.0
30703,-36.0,-73.0,13003184.0
30704,-36.0,-72.0,17604116.0
30705,-36.0,-71.0,19647681.0
30706,-36.0,-70.0,8860119.0
30707,-36.0,-69.0,36765200.0
30708,-36.0,-68.0,14918262.0
30709,-36.0,-67.0,16854184.0
30710,-36.0,-66.0,26516715.0
30711,-36.0,-65.0,22819081.0
30712,-36.0,-64.0,22694406.0
30713,-36.0,-63.0,19842508.0
30714,-36.0,-62.0,19633232.0
30715,-36.0,-61.0,20095478.0
30716,-36.0,-60.0,22831501.0
30717,-36.0,-59.0,19427192.0
30718,-36.0,-58.0,18456499.0
30719,-36.0,-57.0,26135850.0
30720,-36.0,-56.0,27417928.0
30721,-36.0,-55.0,22860420.0
30722,-36.0,-54.0,31072645.0
30723,-36.0,-53.0,24018096.0
30724,-36.0,-52.0,41104027.0
30725,-36.0,-51.0,15030268.0
30726,-36.0,-50.0,35093797.0
30727,-36.0,-49.0,30543845.0
30728,-36.0,-48.0,23806787.0
30729,-36.0,-47.0,35198797.0
30730,-36.0,-46.0,23639923.0
30731,-36.0,-45.0,25365406.0
30732,-36.0,-44.0,24572423.0
30733,-36.0,-43.0,31453648.0
30734,-36.0,-42.0,29648103.0
30735,-36.0,-41.0,35387507.0
30736,-36.0,-40.0,30976811.0
30737,-36.0,-39.0,19479556.0
30738,-36.0,-38.0,29513266.0
30739,-36.0,-37.0,30227639.0
30740,-36.0,-36.0,29810627.0
30741,-36.0,-35.0,18648194.0
30742,-36.0,-34.0,32133086.0
30743,-36.0,-33.0,26181052.0
30744,-36.0,-32.0,34413269.0
30745,-36.0,-31.0,20619598.0
30746,-36.0,-30.0,22395401.0
30747,-36.0,-29.0,26548486.0
30748,-36.0,-28.0,23211090.0
30749,-36.0,-27.0,27612568.0
30750,-36.0,-26.0,21952867.0
30751,-36.0,-25.0,27546426.0
30752,-36.0,-24.0,25741302.0
30753,-36.0,-23.0,32375975.0
30754,-36.0,-22.0,19090031.0
30755,-36.0,-21.0,21389287.0
30756,-36.0,-20.0,35790682.0
30757,-36.0,-19.0,26982241.0
30758,-36.0,-18.0,30460251.0
30759,-36.0,-17.0,18759357.0
30760,-36.0,-16.0,28747226.0
30761,-36.0,-15.0,23044863.0
30762,-36.0,-14.0,26441283.0
30763,-36.0,-13.0,22305387.0
30764,-36.0,-12.0,32356630.0
30765,-36.0,-11.0,23792001.0
30766,-36.0,-10.0,25954313.0
30767,-36.0,-9.0,28850295.0
30768,-36.0,-8.0,23753784.0
30769,-36.0,-7.0,23705961.0
30770,-36.0,-6.0,41006768.0
30771,-36.0,-5.0,25285410.0
30772,-36.0,-4.0,28591974.0
30773,-36.0,-3.0,38625199.0
30774,-36.0,-2.0,39259989.0
30775,-36.0,-1.0,39840028.0
30776,-36.0,0.0,46802114.0
30777,-36.0,1.0,26389959.0
30778,-36.0,2.0,26200250.0
30779,-36.0,3.0,26530794.0
30780,-36.0,4.0,26847304.0
30781,-36.0,5.0,27220459.0
30782,-36.0,6.0,34419637.0
30783,-36.0,7.0,26352655.0
30784,-36.0,8.0,40188796.0
30785,-36.0,9.0,26778974.0
30786,-36.0,10.0,26009219.0
30787,-36.0,11.0,35143397.0
30788,-36.0,12.0,25764731.0
30789,-36.0,13.0,31527185.0
30790,-36.0,14.0,21003684.0
30791,-36.0,15.0,33500307.0
30792,-36.0,16.0,25077654.0
30793,-36.0,17.0,31883016.0
30794,-36.0,18.0,23714745.0
30795,-36.0,19.0,26626985.0
30796,-36.0,20.0,31094970.0
30797,-36.0,21.0,29458086.0
30798,-36.0,22.0,28293979.0
30799,-36.0,23.0,16386871.0
30800,-36.0,24.0,28192117.0
30801,-36.0,25.0,27559640.0
30802,-36.0,26.0,16660257.0
30803,-36.0,27.0,31243759.0
30804,-36.0,28.0,19822813.0
30805,-36.0,29.0,28472096.0
30806,-36.0,30.0,35620494.0
30807,-36.0,31.0,26301636.0
30808,-36.0,32.0,30718794.0
30809,-36.0,33.0,26543351.0
30810,-36.0,34.0,19454124.0
30811,-36.0,35.0,42828363.0
30812,-36.0,36.0,21884734.0
30813,-36.0,37.0,21590657.0
30814,-36.0,38.0,25173988.0
30815,-36.0,39.0,16384159.0
30816,-36.0,40.0,40867104.0
30817,-36.0,41.0,14530373.0
30818,-36.0,42.0,16278935.0
30819,-36.0,43.0,17911526.0
30820,-36.0,44.0,21899251.0
30821,-36.0,45.0,36138188.0
30822,-36.0,46.0,30274314.0
30823,-36.0,47.0,24832728.0
30824,-36.0,48.0,19105616.0
30825,-36.0,49.0,19533111.0
30826,-36.0,50.0,19292983.0
30827,-36.0,51.0,20873142.0
30828,-36.0,52.0,23419128.0
30829,-36.0,53.0,27705990.0
30830,-36.0,54.0,31697731.0
30831,-36.0,55.0,33569340.0
30832,-36.0,56.0,26558812.0
30833,-36.0,57.0,16968682.0
30834,-36.0,58.0,34714518.0
30835,-36.0,59.0,28029139.0
30836,-36.0,60.0,30658266.0
30837,-36.0,61.0,25854864.0
30838,-36.0,62.0,23970705.0
30839,-36.0,63.0,26812215.0
30840,-36.0,64.0,25067804.0
30841,-36.0,65.0,21370869.0
30842,-36.0,66.0,24875408.0
30843,-36.0,67.0,13930978.0
30844,-36.0,68.0,23680182.0
30845,-36.0,69.0,26973492.0
30846,-36.0,70.0,18377934.0
30847,-36.0,71.0,15312955.0
30848,-36.0,72.0,23739254.0
30849,-36.0,73.0,29093752.0
30850,-36.0,74.0,24952363.0
30851,-36.0,75.0,23268492.0
30852,-36.0,76.0,20647399.0
30853,-36.0,77.0,13828486.0
30854,-36.0,78.0,14004990.0
30855,-36.0,79.0,27534197.0
30856,-36.0,80.0,25216238.0
30857,-36.0,81.0,21190493.0
30858,-36.0,82.0,13109162.0
30859,-36.0,83.0,28641216.0
30860,-36.0,84.0,21084036.0
30861,-36.0,85.0,22475602.0
30862,-36.0,86.0,24384001.0
30863,-36.0,87.0,16667003.0
30864,-36.0,88.0,19120284.0
30865,-36.0,89.0,26586395.0
30866,-36.0,90.0,13841049.0
30867,-36.0,91.0,26965847.0
30868,-36.0,92.0,19305953.0
30869,-36.0,93.0,23182258.0
30870,-36.0,94.0,23736366.0
30871,-36.0,95.0,24727445.0
30872,-36.0,96.0,23661832.0
30873,-36.0,97.0,19121254.0
30874,-36.0,98.0,24508421.0
30875,-36.0,99.0,20990390.0
30876,-36.0,100.0,18180690.0
30877,-36.0,101.0,15939878.0
30878,-36.0,102.0,11003559.0
30879,-36.0,103.0,20418314.0
30880,-36.0,104.0,22739020.0
30881,-36.0,105.0,25383737.0
30882,-36.0,106.0,17634814.0
30883,-36.0,107.0,23110719.0
30884,-36.0,108.0,10498669.0
30885,-36.0,109.0,19726824.0
30886,-36.0,110.0,19483959.0
30887,-36.0,111.0,11213986.0
30888,-36.0,112.0,13713025.0
30889,-36.0,113.0,11151592.0
30890,-36.0,114.0,10305530.0
30891,-36.0,115.0,18435467.0
30892,-36.0,116.0,13034226.0
30893,-36.0,117.0,19356139.0
30894,-36.0,118.0,12599117.0
30895,-36.0,119.0,10666960.0
30896,-36.0,120.0,9354048.0
30897,-36.0,121.0,17074434.0
30898,-36.0,122.0,10673066.0
30899,-36.0,123.0,21930065.0
30900,-36.0,124.0,6296458.0
30901,-36.0,125.0,14084541.0
30902,-36.0,126.0,13885931.0
30903,-36.0,127.0,15050753.0
30904,-36.0,128.0,9127594.0
30905,-36.0,129.0,11892527.0
30906,-36.0,130.0,13665730.0
30907,-36.0,131.0,17601487.0
30908,-36.0,132.0,15062727.0
30909,-36.0,133.0,12605072.0
30910,-36.0,134.0,14478603.0
30911,-36.0,135.0,17670244.0
30912,-36.0,136.0,6947795.0
30913,-36.0,137.0,9672971.0
30914,-36.0,138.0,9737763.0
30915,-36.0,139.0,8780505.0
30916,-36.0,140.0,5526199.0
30917,-36.0,141.0,12289312.0
30918,-36.0,142.0,8877622.0
30919,-36.0,143.0,7733508.0
30920,-36.0,144.0,5136276.0
30921,-36.0,145.0,9115853.0
30922,-36.0,146.0,8211235.0
30923,-36.0,147.0,6883697.0
30924,-36.0,148.0,14792796.0
30925,-36.0,149.0,6089763.0
30926,-36.0,150.0,6883085.0
30927,-36.0,151.0,8102434.0
30928,-36.0,152.0,5564404.0
30929,-36.0,153.0,6375215.0
30930,-36.0,154.0,2403669.0
30931,-36.0,155.0,6797122.0
30932,-36.0,156.0,1658093.0
30933,-36.0,157.0,4174259.0
30934,-36.0,158.0,3370774.0
30935,-36.0,159.0,1249470.0
30936,-36.0,161.0,2885776.0
30937,-35.0,-160.0,3080747.0
30938,-35.0,-157.0,5216495.0
30939,-35.0,-156.0,2855651.0
30940,-35.0,-155.0,6599908.0
30941,-35.0,-154.0,2342424.0
30942,-35.0,-153.0,3313572.0
30943,-35.0,-152.0,8263137.0
30944,-35.0,-151.0,5587156.0
30945,-35.0,-150.0,10746991.0
30946,-35.0,-149.0,2637856.0
30947,-35.0,-148.0,1475008.0
30948,-35.0,-147.0,7707898.0
30949,-35.0,-146.0,12827334.0
30950,-35.0,-145.0,13941322.0
30951,-35.0,-144.0,7654895.0
30952,-35.0,-143.0,7677563.0
30953,-35.0,-142.0,14364662.0
30954,-35.0,-141.0,4358872.0
30955,-35.0,-140.0,14208781.0
30956,-35.0,-139.0,4175813.0
30957,-35.0,-138.0,9247399.0
30958,-35.0,-137.0,9803657.0
30959,-35.0,-136.0,12026648.0
30960,-35.0,-135.0,13490532.0
30961,-35.0,-134.0,4205554.0
30962,-35.0,-133.0,13838507.0
30963,-35.0,-132.0,18654885.0
30964,-35.0,-131.0,12306787.0
30965,-35.0,-130.0,14136776.0
30966,-35.0,-129.0,10920925.0
30967,-35.0,-128.0,13076186.0
30968,-35.0,-127.0,17110489.0
30969,-35.0,-126.0,13349630.0
30970,-35.0,-125.0,10770253.0
30971,-35.0,-124.0,17251358.0
30972,-35.0,-123.0,12748835.0
30973,-35.0,-122.0,6907021.0
30974,-35.0,-121.0,18384397.0
30975,-35.0,-120.0,12812698.0
30976,-35.0,-119.0,10886477.0
30977,-35.0,-118.0,21883438.0
30978,-35.0,-117.0,17758941.0
30979,-35.0,-116.0,11710686.0
30980,-35.0,-115.0,19496172.0
30981,-35.0,-114.0,12896543.0
30982,-35.0,-113.0,18148869.0
30983,-35.0,-112.0,14884417.0
30984,-35.0,-111.0,14703738.0
30985,-35.0,-110.0,15942377.0
30986,-35.0,-109.0,16934532.0
30987,-35.0,-108.0,19641966.0
30988,-35.0,-107.0,11003542.0
30989,-35.0,-106.0,15438292.0
30990,-35.0,-105.0,19634302.0
30991,-35.0,-104.0,13134233.0
30992,-35.0,-103.0,8757776.0
30993,-35.0,-102.0,19677014.0
30994,-35.0,-101.0,12323983.0
30995,-35.0,-100.0,18129705.0
30996,-35.0,-99.0,14671957.0
30997,-35.0,-98.0,29439839.0
30998,-35.0,-97.0,18334178.0
30999,-35.0,-96.0,25458479.0
31000,-35.0,-95.0,15275633.0
31001,-35.0,-94.0,13208648.0
31002,-35.0,-93.0,16159055.0
31003,-35.0,-92.0,18384475.0
31004,-35.0,-91.0,16471513.0
31005,-35.0,-90.0,16408969.0
31006,-35.0,-89.0,24016271.0
31007,-35.0,-88.0,13760579.0
31008,-35.0,-87.0,28538955.0
31009,-35.0,-86.0,18917413.0
31010,-35.0,-85.0,16889393.0
31011,-35.0,-84.0,17640489.0
31012,-35.0,-83.0,22515506.0
31013,-35.0,-82.0,26128860.0
31014,-35.0,-81.0,13713055.0
31015,-35.0,-80.0,7563835.0
31016,-35.0,-79.0,19290925.0
31017,-35.0,-78.0,21138518.0
31018,-35.0,-77.0,27634705.0
31019,-35.0,-76.0,22307929.0
31020,-35.0,-75.0,32275286.0
31021,-35.0,-74.0,22930526.0
31022,-35.0,-73.0,22546002.0
31023,-35.0,-72.0,35706841.0
31024,-35.0,-71.0,19860595.0
31025,-35.0,-70.0,29845978.0
31026,-35.0,-69.0,19461055.0
31027,-35.0,-68.0,29607462.0
31028,-35.0,-67.0,12756966.0
31029,-35.0,-66.0,13339192.0
31030,-35.0,-65.0,22628062.0
31031,-35.0,-64.0,30499328.0
31032,-35.0,-63.0,29668109.0
31033,-35.0,-62.0,20120295.0
31034,-35.0,-61.0,32801106.0
31035,-35.0,-60.0,20469917.0
31036,-35.0,-59.0,17799221.0
31037,-35.0,-58.0,22669937.0
31038,-35.0,-57.0,30961313.0
31039,-35.0,-56.0,24026275.0
31040,-35.0,-55.0,26587881.0
31041,-35.0,-54.0,22682697.0
31042,-35.0,-53.0,19411861.0
31043,-35.0,-52.0,19957943.0
31044,-35.0,-51.0,24232206.0
31045,-35.0,-50.0,19789550.0
31046,-35.0,-49.0,18306750.0
31047,-35.0,-48.0,24990809.0
31048,-35.0,-47.0,22013388.0
31049,-35.0,-46.0,27465566.0
31050,-35.0,-45.0,33296012.0
31051,-35.0,-44.0,20396885.0
31052,-35.0,-43.0,22565045.0
31053,-35.0,-42.0,19402231.0
31054,-35.0,-41.0,23442851.0
31055,-35.0,-40.0,23559300.0
31056,-35.0,-39.0,23041258.0
31057,-35.0,-38.0,20449185.0
31058,-35.0,-37.0,24937871.0
31059,-35.0,-36.0,29018828.0
31060,-35.0,-35.0,23880347.0
31061,-35.0,-34.0,29522382.0
31062,-35.0,-33.0,26778265.0
31063,-35.0,-32.0,19266792.0
31064,-35.0,-31.0,22350383.0
31065,-35.0,-30.0,35727739.0
31066,-35.0,-29.0,20886051.0
31067,-35.0,-28.0,35832931.0
31068,-35.0,-27.0,32293397.0
31069,-35.0,-26.0,35097434.0
31070,-35.0,-25.0,25195143.0
31071,-35.0,-24.0,26842113.0
31072,-35.0,-23.0,30598126.0
31073,-35.0,-22.0,27951376.0
31074,-35.0,-21.0,21721160.0
31075,-35.0,-20.0,31853666.0
31076,-35.0,-19.0,18515227.0
31077,-35.0,-18.0,24927115.0
31078,-35.0,-17.0,32471001.0
31079,-35.0,-16.0,27652231.0
31080,-35.0,-15.0,24308718.0
31081,-35.0,-14.0,35247194.0
31082,-35.0,-13.0,26236064.0
31083,-35.0,-12.0,28055112.0
31084,-35.0,-11.0,29073839.0
31085,-35.0,-10.0,22266432.0
31086,-35.0,-9.0,26385304.0
31087,-35.0,-8.0,46193525.0
31088,-35.0,-7.0,15964776.0
31089,-35.0,-6.0,25938296.0
31090,-35.0,-5.0,26449867.0
31091,-35.0,-4.0,31325065.0
31092,-35.0,-3.0,27179918.0
31093,-35.0,-2.0,50839331.0
31094,-35.0,-1.0,55018732.0
31095,-35.0,0.0,92587865.0
31096,-35.0,1.0,39047487.0
31097,-35.0,2.0,29270423.0
31098,-35.0,3.0,32496790.0
31099,-35.0,4.0,19410369.0
31100,-35.0,5.0,26800766.0
31101,-35.0,6.0,23129348.0
31102,-35.0,7.0,28285573.0
31103,-35.0,8.0,38297397.0
31104,-35.0,9.0,29171703.0
31105,-35.0,10.0,24204545.0
31106,-35.0,11.0,26841259.0
31107,-35.0,12.0,28592627.0
31108,-35.0,13.0,28435625.0
31109,-35.0,14.0,32324382.0
31110,-35.0,15.0,27634121.0
31111,-35.0,16.0,28508621.0
31112,-35.0,17.0,34184820.0
31113,-35.0,18.0,28675396.0
31114,-35.0,19.0,21050816.0
31115,-35.0,20.0,16348167.0
31116,-35.0,21.0,23709281.0
31117,-35.0,22.0,21640248.0
31118,-35.0,23.0,28175290.0
31119,-35.0,24.0,31097651.0
31120,-35.0,25.0,28636238.0
31121,-35.0,26.0,29740008.0
31122,-35.0,27.0,30923189.0
31123,-35.0,28.0,25068119.0
31124,-35.0,29.0,20606805.0
31125,-35.0,30.0,19783766.0
31126,-35.0,31.0,27886292.0
31127,-35.0,32.0,17957235.0
31128,-35.0,33.0,24092309.0
31129,-35.0,34.0,21347667.0
31130,-35.0,35.0,28693367.0
31131,-35.0,36.0,21741096.0
31132,-35.0,37.0,19765020.0
31133,-35.0,38.0,31752489.0
31134,-35.0,39.0,28185727.0
31135,-35.0,40.0,27954878.0
31136,-35.0,41.0,24843872.0
31137,-35.0,42.0,30289900.0
31138,-35.0,43.0,33323980.0
31139,-35.0,44.0,34408947.0
31140,-35.0,45.0,24017275.0
31141,-35.0,46.0,18653720.0
31142,-35.0,47.0,15529358.0
31143,-35.0,48.0,25393196.0
31144,-35.0,49.0,35833340.0
31145,-35.0,50.0,25993869.0
31146,-35.0,51.0,23240769.0
31147,-35.0,52.0,13007270.0
31148,-35.0,53.0,28561010.0
31149,-35.0,54.0,25986422.0
31150,-35.0,55.0,18609401.0
31151,-35.0,56.0,27728352.0
31152,-35.0,57.0,33575700.0
31153,-35.0,58.0,26349779.0
31154,-35.0,59.0,28772081.0
31155,-35.0,60.0,18902126.0
31156,-35.0,61.0,27294217.0
31157,-35.0,62.0,14411349.0
31158,-35.0,63.0,27539039.0
31159,-35.0,64.0,22273576.0
31160,-35.0,65.0,25122190.0
31161,-35.0,66.0,13999391.0
31162,-35.0,67.0,23446807.0
31163,-35.0,68.0,21439340.0
31164,-35.0,69.0,27140863.0
31165,-35.0,70.0,27466600.0
31166,-35.0,71.0,30612556.0
31167,-35.0,72.0,14519368.0
31168,-35.0,73.0,21891131.0
31169,-35.0,74.0,20829832.0
31170,-35.0,75.0,24173814.0
31171,-35.0,76.0,32422824.0
31172,-35.0,77.0,19055384.0
31173,-35.0,78.0,20240169.0
31174,-35.0,79.0,29148080.0
31175,-35.0,80.0,16213834.0
31176,-35.0,81.0,20259011.0
31177,-35.0,82.0,29830037.0
31178,-35.0,83.0,13585284.0
31179,-35.0,84.0,20072013.0
31180,-35.0,85.0,22010256.0
31181,-35.0,86.0,14099874.0
31182,-35.0,87.0,19416379.0
31183,-35.0,88.0,12505152.0
31184,-35.0,89.0,18889917.0
31185,-35.0,90.0,23753046.0
31186,-35.0,91.0,20983029.0
31187,-35.0,92.0,20210363.0
31188,-35.0,93.0,18216671.0
31189,-35.0,94.0,24018962.0
31190,-35.0,95.0,30964324.0
31191,-35.0,96.0,21212887.0
31192,-35.0,97.0,19692137.0
31193,-35.0,98.0,16036234.0
31194,-35.0,99.0,25617319.0
31195,-35.0,100.0,18907907.0
31196,-35.0,101.0,19338870.0
31197,-35.0,102.0,21600395.0
31198,-35.0,103.0,22237480.0
31199,-35.0,104.0,16829025.0
31200,-35.0,105.0,14979373.0
31201,-35.0,106.0,14248388.0
31202,-35.0,107.0,23861283.0
31203,-35.0,108.0,13267354.0
31204,-35.0,109.0,18870542.0
31205,-35.0,110.0,15257964.0
31206,-35.0,111.0,22214213.0
31207,-35.0,112.0,16143800.0
31208,-35.0,113.0,13242596.0
31209,-35.0,114.0,22012754.0
31210,-35.0,115.0,15095916.0
31211,-35.0,116.0,27256067.0
31212,-35.0,117.0,23938882.0
31213,-35.0,118.0,14128668.0
31214,-35.0,119.0,19461963.0
31215,-35.0,120.0,9873608.0
31216,-35.0,121.0,24090762.0
31217,-35.0,122.0,11933365.0
31218,-35.0,123.0,13767125.0
31219,-35.0,124.0,13750089.0
31220,-35.0,125.0,18407794.0
31221,-35.0,126.0,17458812.0
31222,-35.0,127.0,6590277.0
31223,-35.0,128.0,16729574.0
31224,-35.0,129.0,12792103.0
31225,-35.0,130.0,20372885.0
31226,-35.0,131.0,10182131.0
31227,-35.0,132.0,6267801.0
31228,-35.0,133.0,15234314.0
31229,-35.0,134.0,9680042.0
31230,-35.0,135.0,12871587.0
31231,-35.0,136.0,10468787.0
31232,-35.0,137.0,16071677.0
31233,-35.0,138.0,12088900.0
31234,-35.0,139.0,12494855.0
31235,-35.0,140.0,19247826.0
31236,-35.0,141.0,14085731.0
31237,-35.0,142.0,10416876.0
31238,-35.0,143.0,13701922.0
31239,-35.0,144.0,13176329.0
31240,-35.0,145.0,10524250.0
31241,-35.0,146.0,11525161.0
31242,-35.0,147.0,14998896.0
31243,-35.0,148.0,5759035.0
31244,-35.0,149.0,6232536.0
31245,-35.0,150.0,8211026.0
31246,-35.0,151.0,8669800.0
31247,-35.0,152.0,7276250.0
31248,-35.0,153.0,6976116.0
31249,-35.0,154.0,9434640.0
31250,-35.0,155.0,1442723.0
31251,-35.0,156.0,6549110.0
31252,-35.0,157.0,5020506.0
31253,-35.0,158.0,2803563.0
31254,-35.0,159.0,3576284.0
31255,-35.0,160.0,2542516.0
31256,-35.0,161.0,5272030.0
31257,-34.0,-160.0,4452974.0
31258,-34.0,-159.0,4293715.0
31259,-34.0,-158.0,7293554.0
31260,-34.0,-157.0,7289153.0
31261,-34.0,-155.0,1494948.0
31262,-34.0,-154.0,7161375.0
31263,-34.0,-153.0,4824727.0
31264,-34.0,-152.0,6156969.0
31265,-34.0,-151.0,9345991.0
31266,-34.0,-150.0,3868891.0
31267,-34.0,-149.0,2753987.0
31268,-34.0,-148.0,11732958.0
31269,-34.0,-147.0,8022295.0
31270,-34.0,-146.0,4989532.0
31271,-34.0,-145.0,6831185.0
31272,-34.0,-144.0,2644112.0
31273,-34.0,-143.0,1392858.0
31274,-34.0,-142.0,20612504.0
31275,-34.0,-141.0,7010817.0
31276,-34.0,-140.0,4159892.0
31277,-34.0,-139.0,16044112.0
31278,-34.0,-138.0,4824477.0
31279,-34.0,-137.0,7844065.0
31280,-34.0,-136.0,10066053.0
31281,-34.0,-135.0,4350989.0
31282,-34.0,-134.0,7896540.0
31283,-34.0,-133.0,10827844.0
31284,-34.0,-132.0,7140502.0
31285,-34.0,-131.0,8399485.0
31286,-34.0,-130.0,13063932.0
31287,-34.0,-129.0,7094095.0
31288,-34.0,-128.0,13692549.0
31289,-34.0,-127.0,9968696.0
31290,-34.0,-126.0,16812685.0
31291,-34.0,-125.0,13955095.0
31292,-34.0,-124.0,11004483.0
31293,-34.0,-123.0,8057561.0
31294,-34.0,-122.0,14212664.0
31295,-34.0,-121.0,9325177.0
31296,-34.0,-120.0,9970552.0
31297,-34.0,-119.0,18234492.0
31298,-34.0,-118.0,11179166.0
31299,-34.0,-117.0,15129401.0
31300,-34.0,-116.0,15274571.0
31301,-34.0,-115.0,17270772.0
31302,-34.0,-114.0,8664450.0
31303,-34.0,-113.0,19903776.0
31304,-34.0,-112.0,11439579.0
31305,-34.0,-111.0,16995696.0
31306,-34.0,-110.0,20641062.0
31307,-34.0,-109.0,15735069.0
31308,-34.0,-108.0,13661652.0
31309,-34.0,-107.0,18781383.0
31310,-34.0,-106.0,20638968.0
31311,-34.0,-105.0,18669682.0
31312,-34.0,-104.0,16366167.0
31313,-34.0,-103.0,17396380.0
31314,-34.0,-102.0,29158320.0
31315,-34.0,-101.0,11743743.0
31316,-34.0,-100.0,21675268.0
31317,-34.0,-99.0,14475096.0
31318,-34.0,-98.0,16735363.0
31319,-34.0,-97.0,12403286.0
31320,-34.0,-96.0,12084441.0
31321,-34.0,-95.0,22472952.0
31322,-34.0,-94.0,21076167.0
31323,-34.0,-93.0,20590551.0
31324,-34.0,-92.0,20078297.0
31325,-34.0,-91.0,20697132.0
31326,-34.0,-90.0,24707718.0
31327,-34.0,-89.0,20864106.0
31328,-34.0,-88.0,17599945.0
31329,-34.0,-87.0,18248331.0
31330,-34.0,-86.0,23658990.0
31331,-34.0,-85.0,28363170.0
31332,-34.0,-84.0,8581961.0
31333,-34.0,-83.0,28115402.0
31334,-34.0,-82.0,12725738.0
31335,-34.0,-81.0,16053907.0
31336,-34.0,-80.0,28208705.0
31337,-34.0,-79.0,24619854.0
31338,-34.0,-78.0,17141917.0
31339,-34.0,-77.0,19155604.0
31340,-34.0,-76.0,17594658.0
31341,-34.0,-75.0,11319118.0
31342,-34.0,-74.0,17631638.0
31343,-34.0,-73.0,26751555.0
31344,-34.0,-72.0,20707788.0
31345,-34.0,-71.0,21946358.0
31346,-34.0,-70.0,33792578.0
31347,-34.0,-69.0,12839442.0
31348,-34.0,-68.0,22508190.0
31349,-34.0,-67.0,22959695.0
31350,-34.0,-66.0,24657307.0
31351,-34.0,-65.0,24333512.0
31352,-34.0,-64.0,13292979.0
31353,-34.0,-63.0,21438977.0
31354,-34.0,-62.0,10839303.0
31355,-34.0,-61.0,30039372.0
31356,-34.0,-60.0,25455717.0
31357,-34.0,-59.0,8944304.0
31358,-34.0,-58.0,32918464.0
31359,-34.0,-57.0,27681632.0
31360,-34.0,-56.0,14858864.0
31361,-34.0,-55.0,22606951.0
31362,-34.0,-54.0,28833278.0
31363,-34.0,-53.0,27420158.0
31364,-34.0,-52.0,17956607.0
31365,-34.0,-51.0,17358981.0
31366,-34.0,-50.0,36867454.0
31367,-34.0,-49.0,29704279.0
31368,-34.0,-48.0,23558983.0
31369,-34.0,-47.0,29085813.0
31370,-34.0,-46.0,23911782.0
31371,-34.0,-45.0,18032541.0
31372,-34.0,-44.0,20647298.0
31373,-34.0,-43.0,18848688.0
31374,-34.0,-42.0,27834996.0
31375,-34.0,-41.0,28380456.0
31376,-34.0,-40.0,29761382.0
31377,-34.0,-39.0,27115776.0
31378,-34.0,-38.0,33501020.0
31379,-34.0,-37.0,17435805.0
31380,-34.0,-36.0,27915084.0
31381,-34.0,-35.0,33638973.0
31382,-34.0,-34.0,24466065.0
31383,-34.0,-33.0,23617545.0
31384,-34.0,-32.0,29176562.0
31385,-34.0,-31.0,35942945.0
31386,-34.0,-30.0,29746991.0
31387,-34.0,-29.0,21272611.0
31388,-34.0,-28.0,28783011.0
31389,-34.0,-27.0,27082642.0
31390,-34.0,-26.0,23538305.0
31391,-34.0,-25.0,19535562.0
31392,-34.0,-24.0,34107716.0
31393,-34.0,-23.0,24387597.0
31394,-34.0,-22.0,22223267.0
31395,-34.0,-21.0,34684452.0
31396,-34.0,-20.0,24482676.0
31397,-34.0,-19.0,43199783.0
31398,-34.0,-18.0,20111027.0
31399,-34.0,-17.0,31400597.0
31400,-34.0,-16.0,27487429.0
31401,-34.0,-15.0,18121547.0
31402,-34.0,-14.0,22475346.0
31403,-34.0,-13.0,31137699.0
31404,-34.0,-12.0,24435450.0
31405,-34.0,-11.0,22562947.0
31406,-34.0,-10.0,27443200.0
31407,-34.0,-9.0,27754166.0
31408,-34.0,-8.0,21160450.0
31409,-34.0,-7.0,23101458.0
31410,-34.0,-6.0,37215263.0
31411,-34.0,-5.0,31426255.0
31412,-34.0,-4.0,27813924.0
31413,-34.0,-3.0,32161163.0
31414,-34.0,-2.0,31434417.0
31415,-34.0,-1.0,73025528.0
31416,-34.0,0.0,42869742.0
31417,-34.0,1.0,31868557.0
31418,-34.0,2.0,23040369.0
31419,-34.0,3.0,25599053.0
31420,-34.0,4.0,35879538.0
31421,-34.0,5.0,39029295.0
