,id,link,sfr,mass_stars,mass_total,mass_gas,posx,posy,posz,metallicity_stars,metallicity_gas,m_gas_sfr_weighted
557,102550,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102550,0.230544,0.066861,0.926681,0.152618,16287.4,3764.96,3764.96,0.00988208,0.00867771,0.00824873
558,102552,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102552,0.0707284,0.004545,0.055413,0.009558,16269.2,3663.66,3663.66,0.00685586,0.00840691,0.00927754
559,102588,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102588,1.63278,1.19793,28.2712,1.90034,420.897,4443.79,4443.79,0.0203275,0.0260479,0.0312234
560,102589,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102589,0.0480214,0.012254,2.88506,0.431564,473.639,4545.11,4545.11,0.00419398,0.00170089,0.00278342
561,102624,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102624,0.959432,0.498858,33.8563,3.55571,6963.87,21698.3,21698.3,0.0137241,0.0147893,0.0120124
562,102687,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102687,1.90858,0.637441,27.9734,3.08334,23214.1,16462.1,16462.1,0.0186839,0.0190334,0.0148933
563,102688,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102688,0.0085855,0.004326,0.901523,0.070993,23292.5,16536.3,16536.3,0.0042509,0.00485009,0.00788725
564,102689,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102689,0.0121876,0.003199,0.51833,0.063915,23235.1,16523.6,16523.6,0.00341044,0.00226193,0.00307048
565,102739,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102739,1.57011,0.970161,32.8934,2.4258,12994.0,21804.7,21804.7,0.0197863,0.0286539,0.0291483
566,102765,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102765,1.41728,0.816426,26.6498,2.59126,16197.9,3996.19,3996.19,0.0152565,0.0151375,0.0156358
567,102766,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102766,0.0175941,0.020944,2.98763,0.119391,16154.1,4158.6,4158.6,0.00909366,0.0143619,0.0182953
568,102800,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102800,1.35287,0.810193,31.9656,3.97813,21619.0,24674.9,24674.9,0.0171453,0.0165734,0.0171045
569,102801,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102801,0.0463423,0.00065,0.015563,0.014913,21611.4,24691.1,24691.1,0.00453575,0.0046999,0.00461393
570,102807,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102807,0.662903,0.500515,21.6037,2.47448,4481.59,194.95,194.95,0.0185374,0.0190696,0.0158516
571,102808,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102808,0.78575,0.276281,7.15327,1.14408,4451.17,34969.0,34969.0,0.0130987,0.0118022,0.0144073
572,102809,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102809,0.0400591,0.017183,0.653593,0.041347,4464.64,34950.6,34950.6,0.00709892,0.00819195,0.0143688
573,102826,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102826,0.592323,0.229146,22.393,2.25701,25023.2,26644.6,26644.6,0.0139981,0.0134777,0.0200536
574,102827,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102827,0.13053,0.045926,5.52737,0.513037,25079.6,26582.0,26582.0,0.0100599,0.0063363,0.0079982
575,102869,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102869,1.59897,0.542376,25.0312,2.37243,30883.6,13992.4,13992.4,0.0183369,0.0142241,0.0162281
576,102870,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102870,0.0383885,0.020134,4.10892,0.178972,30993.4,13833.3,13833.3,0.00794094,0.006968,0.00755592
577,102871,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102871,0.000588991,0.008529,2.29715,0.11246,30850.8,14125.0,14125.0,0.00514439,0.0019505,0.00254492
578,102872,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102872,0.0995013,0.055398,0.512655,0.026872,30899.6,13985.7,13985.7,0.0123161,0.0137588,0.0157165
579,102873,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102873,0.000547754,0.000519,0.8496,0.007877,30865.6,14127.4,14127.4,0.00072077,0.00243407,0.00342582
580,102909,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102909,0.92218,0.283535,31.2103,3.67251,24882.8,22655.1,22655.1,0.0153905,0.0128705,0.00551423
581,102910,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102910,1.33022,0.093447,0.928991,0.239162,24871.9,22664.5,22664.5,0.0109776,0.00641687,0.00736311
582,102944,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102944,0.721123,0.854713,33.2654,3.10911,17295.1,16410.5,16410.5,0.0154096,0.0177284,0.0213823
583,102945,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102945,0.37422,0.014145,0.07179,0.056907,17294.3,16396.8,16396.8,0.0103414,0.0143731,0.0140926
584,102947,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102947,0.0985016,0.001523,0.026892,0.025369,17307.1,16398.3,16398.3,0.00758339,0.0078042,0.00782266
585,102948,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102948,0.027293,0.001425,0.018456,0.017031,17311.2,16408.6,16408.6,0.00681475,0.00679777,0.00724678
586,102949,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102949,0.012835,0.003163,0.010031,0.006868,17282.5,16405.2,16405.2,0.00971886,0.0132558,0.0139676
587,102962,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102962,3.48315,1.30732,31.7724,2.60754,7848.06,9693.41,9693.41,0.0198997,0.0236198,0.0239322
588,102982,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102982,0.996054,0.615185,23.141,0.691731,8260.01,23797.3,23797.3,0.020191,0.0229171,0.0292162
589,102983,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/102983,0.170434,0.056032,6.33291,0.540031,8202.36,23772.0,23772.0,0.00762573,0.00571838,0.0076038
590,103016,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103016,1.26494,0.503339,30.7631,3.16454,24049.5,9848.63,9848.63,0.0155539,0.0118117,0.0216391
591,103017,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103017,0.0585093,0.054272,2.22173,0.068134,24095.0,9819.85,9819.85,0.0121756,0.00953586,0.0140666
592,103018,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103018,0.00590381,0.011327,0.821136,0.030324,24074.6,9791.3,9791.3,0.00617291,0.00773404,0.0101661
593,103050,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103050,1.53881,0.242834,17.2932,1.88381,9294.39,13846.6,13846.6,0.0109896,0.0103426,0.0120569
594,103051,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103051,0.347437,0.182872,13.0954,0.933496,9039.4,13704.6,13704.6,0.0142387,0.0131469,0.0143686
595,103052,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103052,0.00258593,0.009382,0.658244,0.0447,9231.48,13769.8,13769.8,0.00576949,0.00630093,0.00888313
596,103053,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103053,0.00446013,0.002276,0.646291,0.042312,9230.47,13849.5,13849.5,0.00236956,0.00313617,0.00462664
597,103094,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103094,0.416901,0.606551,30.535,2.84786,23097.6,22209.5,22209.5,0.0139052,0.0189569,0.0211983
598,103095,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103095,0.198699,0.035579,2.38178,0.299378,23067.3,22210.3,22210.3,0.0088963,0.00833979,0.00931557
599,103096,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/103096,0.0002481,0.000203,0.415868,0.011169,23071.6,22166.3,22166.3,0.00069494,0.0019369,0.00197465
