,slope,met,mass(wrongunits),id,sfr,massplot
3500,-0.0028211360242303115,0.026307115331292152,0.018457483500242233,603563.0,0.03339732438325882,8.43531591991079
3501,-0.003909554843530565,0.011685380712151527,28.13874626159668,603826.0,2.0678610801696777,11.618458836971064
3502,0.002611274874286535,0.008518397808074951,2.326570749282837,603827.0,0.02509131468832493,10.535870931466496
3503,-0.003758237980438236,0.013008820824325085,0.653415322303772,603828.0,0.05770702660083771,9.984343907745796
3504,,,,,,11.69269317939504
3505,0.0006963646395494805,0.006154573988169432,0.673436164855957,604067.0,0.002500245813280344,9.9974511365291
3506,-0.0025468974203102235,0.016176210716366768,30.43294334411621,604241.0,2.1646430492401123,11.652498146641335
3507,-0.0003758270731421376,0.01856100931763649,0.01166590116918087,604246.0,0.029382791370153427,8.236076779785385
3508,-0.004878535941503326,0.021361378952860832,30.1784725189209,604371.0,0.6088838577270508,11.648852457381713
3509,3.807238727324743e-05,0.004570960998535156,0.1772083342075348,604373.0,0.000668271619360894,9.41763813177419
3510,-0.0012484964521973325,0.021926555782556534,29.20237159729004,604516.0,1.578526496887207,11.63457335310982
3511,-1.3366196421064903e-05,0.0039691925048828125,0.5455299019813538,604517.0,0.000668947643134743,9.905973446165168
3512,0.002045821228765925,0.015855086967349052,32.93733215332031,604667.0,0.1402197778224945,11.68684280315776
3513,-0.004172737000257081,0.015736635774374008,21.224756240844727,604855.0,0.2744857668876648,11.49599841429616
3514,-0.0014523195695856604,0.00920190755277872,6.113919258117676,604856.0,0.5957149267196655,10.955474559421035
3515,2.4153018223293267e-05,0.0023313735146075487,0.35405126214027405,604857.0,0.00012697355123236775,9.71822063305969
3516,-0.004519703541653762,0.020160803571343422,0.02315957099199295,604859.0,0.03497805818915367,8.533893362746786
3517,2.6485621093846107e-05,0.003762329462915659,0.008722309954464436,604863.0,0.00014223101607058197,8.109770890028797
3518,-1.6992178881182486e-05,0.0030073332600295544,0.008701867423951626,604864.0,0.004204638302326202,8.108773886648086
3519,-0.0012482554699378035,0.01312121283262968,32.68084716796875,605054.0,0.8214094638824463,11.683447486865505
3520,-0.0016364671116852424,0.011663111858069897,27.580015182495117,605279.0,2.1888225078582764,11.60974906953122
3521,-0.004403472775648598,0.008459892123937607,1.2560845613479614,605280.0,0.018214045092463493,10.268175565805182
3522,-0.0018413389096673788,0.008095758967101574,0.7263652086257935,605281.0,0.009257960133254528,10.030309717167695
3523,4.675384744072097e-05,0.0016537936171516776,0.361600786447525,605282.0,0.00022571018780581653,9.727384430528678
3524,-0.0003656713184248094,0.011023035272955894,0.017803672701120377,605287.0,0.09001853317022324,8.419672393301871
3525,-0.0024736960518116032,0.007401824928820133,21.433698654174805,605482.0,1.4113909006118774,11.50025195544251
3526,-0.0033002994518870556,0.014865622855722904,9.50229263305664,605483.0,0.23004786670207977,11.146983088192368
3527,-0.0019274993231699344,0.013673151843249798,0.40988942980766296,605484.0,0.2724717855453491,9.781821071205737
3528,-0.0057654605302413404,0.02177964523434639,27.898033142089844,605708.0,1.0617609024047852,11.614727877628155
3529,-0.0047512859159321835,0.026628177613019943,32.21828079223633,605844.0,1.5441477298736572,11.67725742881192
3530,-0.004955477718994674,0.02205858938395977,27.781368255615234,606038.0,1.1667861938476562,11.612908935232456
3531,-0.0017340316128208416,0.010877842083573341,1.5368658304214478,606039.0,0.22644242644309998,10.355791940857747
3532,0.00037182203454513146,0.006940409541130066,0.4889184534549713,606040.0,0.001181900268420577,9.858390834230685
3533,,,,,,11.733623205227127
3534,-0.003990137525702324,0.018305957317352295,31.171838760375977,606405.0,1.7229273319244385,11.662916688809958
3535,-0.0043321418935307835,0.017969967797398567,18.109378814697266,606541.0,0.9200764298439026,11.4270588692144
3536,-0.002162114408999618,0.00399272795766592,2.369469404220581,606542.0,0.012461846694350243,10.543806022133461
3537,-0.002391520092432174,0.00856812298297882,1.7311211824417114,606543.0,0.045197173953056335,10.40748198159306
3538,-0.0018608421179833762,0.00398397957906127,0.5258270502090454,606544.0,0.003383826930075884,9.889997690051226
3539,-0.00032622954087969746,0.001512231887318194,0.08423981070518494,606545.0,0.004039791412651539,9.09467316586882
3540,4.306995496039176e-06,0.004425492603331804,0.34300872683525085,606546.0,0.0007548087742179632,9.70446032306669
3541,1.991728092651827e-05,0.00219210097566247,0.29110151529312134,606547.0,7.435082807205617e-05,9.633199996936384
3542,-0.0001574475491572711,0.0017375441966578364,0.038621366024017334,606549.0,0.0028603754471987486,8.755978322314965
3543,-0.004752558377548732,0.019551364704966545,29.6878719329834,606820.0,1.8815456628799438,11.641734286167614
3544,-0.0033496420501541156,0.02222449518740177,30.26674461364746,606907.0,0.8632440567016602,11.650119879790434
3545,-0.0036978317430828855,0.011360228061676025,21.799991607666016,607117.0,1.4093315601348877,11.507611301295993
3546,-0.0011882457027620743,0.00473871361464262,3.2135567665100098,607118.0,0.03584295138716698,10.676141220674593
3547,-0.0017007897339636107,0.020612968131899834,0.7902886271476746,607119.0,0.4472754895687103,10.066940744745699
3548,-0.0005511840297581069,0.0032470826990902424,0.5680058002471924,607120.0,0.005119670648127794,9.923507730995944
3549,2.415652708546794e-05,0.0007597268559038639,0.47810396552085876,607121.0,0.0002610005612950772,9.848677184875278
3550,-8.350499671705771e-07,0.006574257742613554,0.018467145040631294,607124.0,0.04049568623304367,8.435551156879981
3551,-0.004083219640187569,0.017062850296497345,26.01858901977539,607310.0,0.6671573519706726,11.584438732175515
3552,-0.002024550628406667,0.007272952701896429,2.9624598026275635,607311.0,0.13939982652664185,10.640807302778224
3553,7.626509691219564e-05,0.0037135262973606586,0.8523061275482178,607312.0,0.001668767537921667,10.099750353458543
3554,-0.004863871585387272,0.0243916604667902,29.057598114013672,607530.0,2.112260341644287,11.632414548768333
3555,0.0003089283030648197,0.015909411013126373,30.46708106994629,607654.0,0.08008380234241486,11.652985925716624
3556,-0.0047906172648262135,0.023487858474254608,30.173431396484375,607712.0,1.6977455615997314,11.648779057808113
3557,6.098560988902985e-06,0.0009596738964319229,0.3533165752887726,607713.0,4.252063445164822e-05,9.71731934189547
3558,-5.2698781366486774e-05,0.015511864796280861,0.0204121433198452,607716.0,0.14619199931621552,8.479040367351582
3559,-0.0020424091114434615,0.012212230823934078,21.282886505126953,607863.0,0.6157475113868713,11.497185612150266
3560,-0.004648056542357448,0.014100773259997368,5.344078540802002,607864.0,0.8567408919334412,10.897027758524619
3561,-0.00015655628520850072,0.0027458162512630224,0.36049649119377136,607865.0,0.001764441141858697,9.726055257918636
3562,-0.0013470341493034776,0.006820748560130596,0.21960493922233582,607866.0,0.03493229299783707,9.510797031664751
3563,-0.0023768486334867773,0.017103953287005424,26.419641494750977,608061.0,1.258481740951538,11.591081045681939
3564,4.137383118308271e-05,0.0031260952819138765,0.6830018758773804,608062.0,0.0006337491213344038,10.003576783097213
3565,3.5029835999011995e-06,0.0014327233657240868,0.32436636090278625,608063.0,5.484515713760629e-05,9.68019013292766
3566,-0.0002864931458574669,0.011003304272890091,0.011958880349993706,608067.0,0.023662228137254715,8.246849673577975
3567,-0.004474101322776737,0.017801402136683464,20.70447540283203,608228.0,0.6406288743019104,11.485219554731527
3568,-0.0037863124202253892,0.012147055007517338,8.48466968536377,608229.0,0.35223209857940674,11.097789763364991
3569,-0.0019580239824536837,0.006328832358121872,1.1167635917663574,608230.0,0.028562474995851517,10.217114657731953
3570,-0.004586916720281087,0.02008478157222271,30.32320213317871,608386.0,1.1191532611846924,11.65092983806202
3571,-0.001912970896787624,0.011381669901311398,16.641571044921875,608528.0,0.48766663670539856,11.390349886723373
3572,-0.006157652130336409,0.01483618002384901,11.701961517333984,608529.0,0.2856535017490387,11.237414901466089
3573,-0.0033497645010611447,0.021943407133221626,29.986928939819336,608745.0,1.1926432847976685,11.646086379070075
3574,-0.004048216280098993,0.024112261831760406,30.763072967529297,608903.0,1.1141173839569092,11.65718490491498
3575,-0.00040294801997499684,0.004825983662158251,0.6308862566947937,608904.0,0.001017540111206472,9.969105697769416
3576,-0.0022870539984294336,0.015699509531259537,27.382400512695312,609001.0,1.743955373764038,11.606626318000588
3577,-0.005509825875066221,0.0130586177110672,13.428057670593262,609152.0,0.4644903838634491,11.297169374500792
3578,0.0040338745650151,0.051496680825948715,6.15900993347168,609153.0,0.0168633833527565,10.95866571691905
3579,-0.00023557203259656512,0.008890023455023766,1.0478746891021729,609154.0,0.0025841693859547377,10.189466359116043
3580,-0.00565472575212941,0.015390648506581783,21.390844345092773,609461.0,0.8676694631576538,11.49938183485705
3581,-0.0026428210541650575,0.012459118850529194,5.900851726531982,609462.0,0.6061086654663086,10.940069382676047
3582,-1.645116848788108e-05,0.004951935261487961,0.6110425591468811,609463.0,0.00044183401041664183,9.955226580954603
3583,-0.001546009504518025,0.020990844815969467,27.989595413208008,609710.0,1.2281259298324585,11.61615149968974
3584,0.0018204554871015372,0.0049284351989626884,0.8057755827903748,609711.0,6.577507156180218e-05,10.075369135495807
3585,-0.0023873490822607034,0.02061866596341133,28.76250648498535,609891.0,0.6480808854103088,11.627981439368089
3586,-0.04069753331852418,0.013675288297235966,0.9629743695259094,609892.0,0.03014340251684189,10.152769369157602
3587,-0.010814529879775714,0.022061407566070557,22.767732620239258,610017.0,1.4240449666976929,11.526473967961335
3588,-0.005971053677280266,0.02665483020246029,1.8043711185455322,610018.0,0.22741170227527618,10.425480405466004
3589,-0.0033401247534936974,0.019904987886548042,29.07890510559082,610157.0,1.0533205270767212,11.632732781647107
3590,-0.0034445374601070524,0.022052917629480362,0.22618889808654785,610158.0,0.2676387429237366,9.523626288230153
3591,-0.005736977754910614,0.017928406596183777,26.99712562561035,610361.0,0.6451994776725769,11.600471922900756
3592,-0.0019924597870949246,0.03370987996459007,26.37645149230957,610532.0,0.5242652297019958,11.590371974507056
3593,-0.005549100979121651,0.0107677998021245,1.3633779287338257,610533.0,0.20700079202651978,10.303771726550432
3594,-0.007298446677445993,0.01846979930996895,20.68268394470215,610668.0,0.5113518834114075,11.484762040302858
3595,-0.003543219820810195,0.008930006995797157,5.724803924560547,610669.0,0.3213043212890625,10.926915126578667
3596,-0.0036674493378700728,0.01235937885940075,1.7895708084106445,610670.0,0.035008370876312256,10.421903498413588
3597,-0.003297291834091178,0.017317287623882294,29.59025764465332,610819.0,1.7201621532440186,11.640304175950506
3598,-0.0032217272403640192,0.017661327496170998,28.61466407775879,610988.0,1.6342912912368774,11.625744004763419
3599,-0.0043700445816020365,0.0190095417201519,27.502887725830078,611152.0,1.2685563564300537,11.608533297434182
3600,5.005497485399239e-05,0.0046633281745016575,0.5105648040771484,611153.0,5.144861279404722e-05,9.877205847638946
3601,-0.003390124563134145,0.01959669217467308,26.987625122070312,611385.0,1.4735952615737915,11.600319072273795
3602,-0.0005584793729231433,0.016011903062462807,0.013400762341916561,611387.0,0.019829679280519485,8.296292014882889
3603,-0.0020947558401679203,0.011488497257232666,24.167877197265625,611524.0,0.8272327780723572,11.552393722971425
3604,-0.0007769300308064548,0.01449582353234291,1.0011402368545532,611525.0,0.030942494049668312,10.169649621410496
3605,-0.00011057170636364372,0.0017843857640400529,0.8755373954772949,611526.0,0.00017016330093611032,10.111429311687427
3606,-0.0007347024396208389,0.004991736728698015,0.4783836305141449,611527.0,0.0015479644061997533,9.848931453529786
3607,-0.007299746904030108,0.021380644291639328,26.654447555541992,611780.0,1.2421855926513672,11.594923718539544
3608,-0.004993608436316143,0.009887712076306343,16.541200637817383,611958.0,0.6079393029212952,11.387721820433553
3609,-0.005100171329160282,0.01155408751219511,2.8582048416137695,611959.0,0.2046603411436081,10.625248942045118
