,id,link,sfr,mass_stars,mass_total,mass_gas,posx,posy,posz,metallicity_stars,metallicity_gas,m_gas_sfr_weighted
1135,97441,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97441,0.0137242,0.005687,0.265763,0.030165,15410.4,28720.4,28720.4,0.00544329,0.00418194,0.00542705
1136,97482,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97482,2.17441,1.0904,40.4187,4.38493,26099.0,19580.1,19580.1,0.0221846,0.0279442,0.0187879
1137,97483,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97483,0.0878515,0.049193,5.35253,0.303298,26143.0,19786.2,19786.2,0.01008,0.0106409,0.0154788
1138,97484,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97484,0.00192846,0.001606,1.12059,0.025737,26027.9,19378.1,19378.1,0.00241306,0.00415787,0.00501449
1139,97541,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97541,0.202644,0.413586,38.1023,4.66687,24873.9,29791.0,29791.0,0.0131689,0.0188437,0.0241831
1140,97542,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97542,0.784795,0.228445,6.98412,0.770477,24848.2,29864.8,29864.8,0.0114798,0.010323,0.0152994
1141,97543,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97543,0.00903307,0.008963,0.974342,0.036883,24933.4,29804.6,29804.6,0.00612134,0.0053317,0.00839255
1142,97595,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97595,0.72875,1.05509,47.0398,5.95176,23629.3,18661.4,18661.4,0.0156619,0.0144326,0.014376
1143,97596,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97596,0.12747,0.001491,0.070135,0.068152,23653.5,18677.8,18677.8,0.00422302,0.00379131,0.00399971
1144,97597,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97597,0.0634959,0.001714,0.067753,0.065794,23650.2,18652.7,18652.7,0.0048073,0.00565853,0.00603207
1145,97598,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97598,0.18574,0.002208,0.050313,0.047121,23616.8,18647.6,18647.6,0.00609471,0.00580908,0.00573091
1146,97599,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97599,0.0705009,0.002212,0.0422,0.039742,23621.4,18641.6,18641.6,0.00548215,0.0064057,0.00685332
1147,97600,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97600,0.0586834,0.004364,0.042711,0.038101,23600.5,18659.4,18659.4,0.00713569,0.00860672,0.00947629
1148,97601,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97601,0.0364596,0.001438,0.036602,0.035164,23633.7,18645.2,18645.2,0.00498049,0.00571319,0.00624103
1149,97602,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97602,0.0156973,0.000523,0.034515,0.033501,23644.5,18646.5,18646.5,0.00406901,0.00425911,0.00433935
1150,97604,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97604,0.00492279,0.00021,0.01907,0.01886,23649.2,18673.1,18673.1,0.00613113,0.00588764,0.00356236
1151,97605,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97605,0.0419287,0.000552,0.015888,0.015336,23621.5,18673.3,18673.3,0.00453067,0.00511464,0.0051652
1152,97608,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97608,0.0216333,0.001452,0.01201,0.010558,23610.5,18668.5,18668.5,0.00512067,0.00639658,0.006334
1153,97609,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97609,0.0100101,0.000191,0.010944,0.010753,23602.5,18664.0,18664.0,0.004617,0.00602689,0.00598421
1154,97612,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97612,0.00351663,3.9e-05,0.008715,0.008676,23641.1,18680.6,18680.6,0.0,0.0,0.0040829
1155,97617,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97617,0.000346323,0.000403,0.005049,0.004646,23605.8,18654.9,18654.9,0.0066865,0.00951211,0.0106478
1156,97641,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97641,3.59757,1.60828,48.6146,3.14866,13618.3,16991.5,16991.5,0.0231071,0.0194254,0.0189853
1157,97678,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97678,3.29157,1.10815,45.5466,4.7542,24806.1,26645.7,26645.7,0.0176285,0.0201775,0.0181132
1158,97680,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97680,0.00181861,0.002865,0.47983,0.006816,24883.9,26624.2,26624.2,0.00241683,0.00500789,0.00590052
1159,97753,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97753,2.5876,1.07889,45.2003,4.73514,13122.6,28112.2,28112.2,0.0182408,0.022683,0.0313105
1160,97754,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97754,0.0333372,0.037897,1.77286,0.101978,13263.9,28156.1,28156.1,0.00994747,0.0121108,0.0187647
1161,97755,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97755,0.198866,0.156582,0.801329,0.086558,13138.1,28117.7,28117.7,0.0142395,0.0216763,0.0326034
1162,97835,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97835,3.43058,1.97608,50.3385,3.07754,17904.7,29986.6,29986.6,0.0189462,0.0267759,0.0218949
1163,97874,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97874,1.37771,0.419154,38.4738,4.53899,19641.9,30994.3,30994.3,0.0137964,0.0182812,0.0198913
1164,97875,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97875,1.10645,0.279344,5.62329,0.464712,19595.1,30948.7,30948.7,0.0133308,0.0117567,0.0128682
1165,97948,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97948,2.93195,1.30633,41.6588,4.51302,7369.12,23575.4,23575.4,0.0154532,0.0159653,0.0207961
1166,97949,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97949,0.0506193,0.021561,2.80791,0.398632,7307.19,23507.0,23507.0,0.00679896,0.00536783,0.00678933
1167,97951,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97951,0.00231759,0.000477,0.384675,0.019045,7285.67,23528.3,23528.3,0.00127768,0.00194103,0.00226743
1168,97955,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/97955,0.148733,0.006127,0.028124,0.021751,7371.43,23569.4,23569.4,0.0142723,0.0159437,0.0156716
1169,98007,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98007,4.1469,1.28205,45.3545,5.09834,9201.77,20337.4,20337.4,0.0144499,0.0145311,0.0147095
1170,98008,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98008,0.357253,0.01622,0.076898,0.060186,9198.06,20325.3,20325.3,0.0108628,0.0134789,0.0150135
1171,98010,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98010,0.218497,0.004309,0.034475,0.02992,9200.84,20321.4,20321.4,0.0108271,0.0119107,0.0121162
1172,98011,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98011,0.128951,0.004991,0.027226,0.022235,9194.69,20347.3,20347.3,0.0123927,0.0131276,0.0131574
1173,98012,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98012,0.107314,0.003467,0.021907,0.01844,9197.09,20354.7,20354.7,0.00964033,0.0100996,0.0102393
1174,98049,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98049,3.16504,1.91936,37.2862,3.16697,24346.2,19309.5,19309.5,0.0248157,0.0207594,0.0254683
1175,98050,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98050,0.00244723,0.019078,1.8107,0.027475,24442.2,19112.3,19112.3,0.00726949,0.0141626,0.0184173
1176,98051,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98051,0.00335216,0.001565,1.63433,0.091251,24351.0,19478.4,19478.4,0.00105528,0.00083233,0.00156841
1177,98052,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98052,0.0146686,0.008989,1.59204,0.052847,24271.1,19218.3,19218.3,0.00655992,0.00582182,0.00837761
1178,98091,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98091,1.67691,0.850198,44.0125,5.82173,33120.3,20796.2,20796.2,0.0165947,0.0145886,0.0257523
1179,98094,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98094,0.148653,0.007935,0.077097,0.068916,33123.6,20816.9,20816.9,0.00592612,0.00712382,0.00802094
1180,98095,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98095,0.0997388,0.006361,0.058344,0.051982,33113.2,20822.1,20822.1,0.00763732,0.00911604,0.00991842
1181,98096,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98096,0.159624,0.004895,0.056429,0.051288,33131.6,20807.8,20807.8,0.00643363,0.00733294,0.00780993
1182,98100,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98100,0.0762167,0.005495,0.022373,0.016633,33131.1,20803.0,20803.0,0.0108723,0.0156586,0.0162281
1183,98101,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98101,0.0196544,0.000994,0.025245,0.024005,33122.7,20776.5,20776.5,0.00471247,0.00627675,0.00586542
1184,98103,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98103,0.00524318,0.001978,0.021455,0.019231,33108.7,20815.3,20815.3,0.00659184,0.00668531,0.00692329
1185,98105,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98105,0.0293281,0.00158,0.014618,0.013038,33110.8,20795.4,20795.4,0.0107823,0.011324,0.0123843
1186,98107,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98107,0.0223551,0.000806,0.013101,0.012049,33129.6,20784.0,20784.0,0.00638572,0.00603994,0.00558222
1187,98110,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98110,0.0180847,5.9e-05,0.010525,0.010221,33121.2,20825.0,20825.0,0.0,0.0,0.00442062
1188,98157,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98157,3.23388,1.75223,48.3374,3.52817,1369.72,6590.58,6590.58,0.0257328,0.0259706,0.0237609
1189,98198,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98198,2.25656,1.86784,46.2754,3.53289,441.273,20673.2,20673.2,0.0224358,0.025037,0.0307256
1190,98246,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98246,2.85491,1.44023,48.0892,3.72511,10992.2,14646.7,14646.7,0.0200965,0.0212138,0.0222033
1191,98285,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98285,5.306,1.39289,42.0339,4.31152,17988.8,23311.4,23311.4,0.0212587,0.0222482,0.0168484
1192,98286,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98286,0.000322017,0.000814,1.04647,0.006019,17917.3,23376.2,23376.2,0.0012623,0.00226982,0.00237972
1193,98290,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98290,0.0551787,0.023275,0.158361,0.017795,17991.5,23302.0,23302.0,0.0130178,0.0148253,0.0169026
1194,98361,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98361,2.48364,1.86871,46.9853,3.78241,14300.9,1418.51,1418.51,0.0229507,0.0229669,0.0200861
1195,98402,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98402,1.43529,0.798727,44.5314,4.48363,9074.6,21410.1,21410.1,0.0191609,0.0231093,0.0180635
1196,98403,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98403,0.0146052,0.005141,1.39434,0.083007,8967.82,21405.1,21405.1,0.00352807,0.00338432,0.00735774
1197,98404,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98404,0.00119049,0.002226,1.05088,0.03926,8952.77,21424.9,21424.9,0.00205451,0.00220823,0.00360852
1198,98405,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98405,0.00142431,0.001596,0.617033,0.012505,9173.57,21276.6,21276.6,0.00247514,0.00373145,0.00448454
1199,98481,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/98481,1.29542,1.16059,39.9187,3.6488,9997.13,10095.5,10095.5,0.0237208,0.0273928,0.0232859
1200,100067,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100067,0.126256,0.03262,3.3878,0.30324,23041.1,4805.87,4805.87,0.00839044,0.00784501,0.0128887
1201,100103,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100103,1.69326,0.673679,37.2944,3.6423,23202.4,14211.9,14211.9,0.0207442,0.0230086,0.0177839
1202,100104,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100104,0.0707432,0.034108,3.09719,0.212554,23212.6,14213.3,14213.3,0.00871912,0.00990337,0.0136242
1203,100156,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100156,2.04828,1.06757,41.8528,4.28418,11588.3,29822.6,29822.6,0.0171339,0.0120074,0.0170654
1204,100158,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100158,0.207194,0.004053,0.033304,0.029251,11577.9,29828.2,29828.2,0.00861047,0.0108362,0.0108661
1205,100200,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100200,2.16587,0.955071,38.5089,4.06598,20129.6,20719.5,20719.5,0.0197329,0.025068,0.0255482
1206,100201,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100201,0.0921388,0.013184,1.9092,0.224431,20099.7,20726.2,20726.2,0.00760851,0.00589632,0.00797085
1207,100254,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100254,1.50998,0.639459,33.1824,3.54165,23062.1,8289.2,8289.2,0.0165391,0.0144777,0.0173605
1208,100255,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100255,0.585795,0.13106,3.56642,0.493979,23109.0,8266.61,8266.61,0.0109346,0.01304,0.013419
1209,100256,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100256,0.108812,0.063252,2.02297,0.136904,23023.0,8322.77,8322.77,0.0117919,0.0160421,0.0208277
1210,100288,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100288,0.526396,0.373559,32.8189,3.87888,26117.7,10151.3,10151.3,0.0145859,0.0105566,0.024684
1211,100289,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100289,0.505797,0.36739,6.44242,0.456817,26055.2,10197.1,10197.1,0.0140525,0.0240446,0.0417749
1212,100320,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100320,1.02661,1.65336,43.7756,1.94232,19296.3,1433.97,1433.97,0.0220937,0.0137829,0.010288
1213,100346,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100346,1.11053,1.28619,40.8871,3.47333,11044.9,22264.9,22264.9,0.0224122,0.0183638,0.0211294
1214,100347,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100347,0.00387152,0.00103,0.211807,0.005701,11041.7,22238.3,22238.3,0.0014918,0.0025864,0.00280425
1215,100379,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100379,1.37355,1.07536,40.2996,4.01436,1232.67,5743.03,5743.03,0.01774,0.0217043,0.0288758
1216,100380,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100380,0.00310267,0.007068,0.320492,0.017367,1225.3,5755.67,5755.67,0.00647582,0.00669196,0.00879538
1217,100416,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100416,1.05652,0.521134,34.1872,4.10839,21080.5,4947.47,4947.47,0.0140748,0.01404,0.0202781
1218,100417,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100417,0.292919,0.058633,0.663974,0.081454,21103.0,4902.28,4902.28,0.0100617,0.0219706,0.0285274
1219,100418,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100418,0.208397,0.056273,0.517252,0.090695,21098.8,4939.4,4939.4,0.00936995,0.0136006,0.0148811
1220,100424,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100424,0.0279214,0.004123,0.044284,0.039915,21087.5,4948.2,4948.2,0.00610302,0.00789803,0.00817875
1221,100460,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100460,0.0013332,0.001218,1.79177,0.056751,8764.65,13433.1,13433.1,0.00185215,0.00173759,0.00230284
1222,100483,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100483,1.01355,1.30225,39.754,3.91402,15386.7,21547.6,21547.6,0.0239391,0.0291861,0.0312281
1223,100484,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100484,0.00275548,0.005313,0.291172,0.005048,15390.1,21564.1,21564.1,0.00499769,0.0082687,0.00989631
1224,100513,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100513,0.954052,1.50624,41.1894,3.08551,20487.4,10869.4,10869.4,0.0262858,0.026544,0.0277396
1225,100533,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100533,2.32162,1.05527,37.8285,4.49693,13756.8,6371.37,6371.37,0.0147086,0.0147249,0.0181548
1226,100536,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100536,0.0137844,0.004329,0.181015,0.014888,13758.3,6378.13,6378.13,0.00461923,0.00574345,0.0069591
1227,100540,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100540,0.119615,0.007148,0.025384,0.01799,13761.6,6367.6,6367.6,0.0167353,0.0179191,0.0179943
1228,100543,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100543,0.0570879,0.007118,0.017441,0.010076,13762.5,6374.45,6374.45,0.0170761,0.0233324,0.0238986
1229,100578,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100578,1.08054,1.66386,42.0972,2.49476,12105.9,5483.22,5483.22,0.0220413,0.0269446,0.036019
1230,100624,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100624,2.08599,1.05523,43.4204,3.16652,2544.59,31725.2,31725.2,0.021848,0.0206091,0.0195403
1231,100645,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100645,0.958732,0.594823,33.8837,3.79033,23849.0,19538.9,19538.9,0.0177648,0.024469,0.0163995
1232,100646,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100646,0.201486,0.075694,3.46618,0.299278,23799.7,19533.2,19533.2,0.00863811,0.00938266,0.0126084
1233,100647,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100647,0.00231344,0.005655,1.26973,0.041732,23926.3,19518.0,19518.0,0.00441919,0.00641712,0.00708122
1234,100648,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100648,0.00692026,0.009172,1.04973,0.061648,23798.8,19489.8,19489.8,0.00648522,0.00777382,0.0090433
1235,100677,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100677,0.904676,0.871376,32.7518,3.33026,18006.2,22329.6,22329.6,0.0189036,0.0196283,0.0256997
1236,100678,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100678,0.0821915,0.036912,3.65998,0.289506,17969.2,22271.8,22271.8,0.00896811,0.00975497,0.011824
1237,100679,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100679,0.127441,0.025419,3.6802,0.221604,17830.4,22321.5,22321.5,0.00898433,0.00753835,0.010853
1238,100720,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100720,3.08219,0.73165,37.7899,4.56355,32476.9,25272.5,25272.5,0.0179982,0.0191946,0.021453
1239,100753,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100753,2.40549,1.40694,41.4672,3.00382,34722.6,16823.3,16823.3,0.0235858,0.0282523,0.0229729
1240,100786,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100786,1.22119,1.03448,38.6951,4.59775,8769.93,22746.1,22746.1,0.0187362,0.0183791,0.0184785
1241,100787,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100787,0.00150733,0.004284,0.45421,0.02084,8840.37,22742.7,22742.7,0.00381198,0.00365226,0.00444634
1242,100789,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100789,0.0232596,0.001861,0.023038,0.020931,8783.17,22760.4,22760.4,0.00768105,0.00712321,0.00600739
1243,100790,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100790,0.0167969,0.001743,0.015762,0.014019,8768.08,22734.8,22734.8,0.0127658,0.0134813,0.0148576
1244,100791,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100791,0.0139268,0.001376,0.014232,0.012364,8782.84,22750.1,22750.1,0.0111904,0.0107212,0.0106293
1245,100792,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100792,0.0126043,0.001598,0.009506,0.007908,8775.34,22740.5,22740.5,0.0103729,0.0125558,0.0124721
1246,100810,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100810,2.41667,1.40551,39.9346,3.09068,10593.0,19433.1,19433.1,0.0193489,0.0242112,0.0254507
1247,100855,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100855,0.8031,0.915256,38.6493,3.02764,383.081,18829.7,18829.7,0.022506,0.0236464,0.0265663
1248,100856,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100856,0.0279906,0.023594,1.69995,0.127825,452.107,18909.5,18909.5,0.00730718,0.00814817,0.0104606
1249,100857,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100857,0.00220745,0.008423,1.64544,0.101409,366.077,18892.5,18892.5,0.00440869,0.00177712,0.00259597
1250,100911,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100911,2.48665,0.902293,35.5353,3.96357,25797.2,10748.9,10748.9,0.0201738,0.0198297,0.0126439
1251,100912,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100912,0.000560267,0.001597,1.24961,0.054692,25876.6,10574.0,10574.0,0.00251721,0.0015754,0.00228922
1252,100913,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100913,0.0139607,0.007244,0.628556,0.079115,25809.5,10766.5,10766.5,0.00413497,0.00364258,0.00371962
1253,100914,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100914,0.000496409,0.00201,0.790939,0.03305,25899.3,10618.8,10618.8,0.00253835,0.00283838,0.00365332
1254,100915,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100915,0.00142498,0.002021,0.792558,0.033182,25852.3,10669.6,10669.6,0.00234933,0.00281406,0.00520297
1255,100945,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100945,1.10706,0.576227,39.1999,3.5983,23834.1,34568.6,34568.6,0.0185867,0.0268928,0.0147387
1256,100946,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100946,0.00119566,0.001646,1.35561,0.018755,23801.3,34652.4,34652.4,0.00223394,0.00273759,0.00444557
1257,100947,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/100947,0.121319,0.025578,0.429044,0.044081,23857.0,34562.5,34562.5,0.00792702,0.00817332,0.0104294
1258,101004,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101004,1.8381,1.01185,37.6918,3.63525,11259.9,21031.5,21031.5,0.0236844,0.0242988,0.0271977
1259,101005,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101005,0.00732754,0.007741,1.32474,0.036385,11244.2,21018.3,21018.3,0.00642382,0.0062432,0.00727217
1260,101042,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101042,1.65419,1.13734,41.2037,2.91998,15934.3,1737.19,1737.19,0.0228976,0.0269879,0.0249209
1261,101089,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101089,1.99488,0.88611,37.7839,4.01095,22365.2,12069.0,12069.0,0.0141862,0.0135057,0.0148967
1262,101092,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101092,0.208574,0.010426,0.044303,0.033876,22361.5,12077.6,12077.6,0.012773,0.0156878,0.015633
1263,101126,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101126,1.34925,1.23094,39.9801,2.87287,21968.7,8925.14,8925.14,0.0181897,0.0193267,0.0339652
1264,101161,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101161,1.31802,1.0052,37.488,3.20894,190.422,17912.4,17912.4,0.020556,0.0220699,0.0225661
1265,101162,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101162,0.171528,0.027317,2.21066,0.120291,127.438,17851.9,17851.9,0.0105695,0.0109795,0.0122591
1266,101182,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101182,1.03647,0.905798,38.7741,3.42409,13320.1,21455.2,21455.2,0.0151047,0.0160399,0.0144103
1267,101183,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101183,0.00165721,0.004305,1.10689,0.014507,13330.1,21479.0,21479.0,0.00351647,0.0050424,0.00594527
1268,101189,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101189,0.111412,0.002665,0.017531,0.014865,13312.1,21453.9,21453.9,0.010656,0.00792194,0.00787524
1269,101233,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101233,1.36739,1.34195,38.4681,2.8723,21265.4,26464.3,26464.3,0.0211404,0.0196691,0.0358355
1270,101258,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101258,3.62524,1.52892,38.8052,2.27066,33.8903,20076.3,20076.3,0.0209858,0.0226163,0.02537
1271,101285,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101285,1.92971,0.800836,36.9373,4.02494,20844.4,24701.2,24701.2,0.0143879,0.0114064,0.0143316
1272,101286,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101286,0.0109915,0.01211,0.499267,0.067416,20775.1,24767.7,24767.7,0.0059841,0.00514429,0.00895506
1273,101316,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101316,1.63786,0.931995,40.3662,2.97558,20854.9,15970.2,15970.2,0.020292,0.0260384,0.0201369
1274,101336,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101336,2.28945,0.850476,37.54,3.13041,6432.87,9592.42,9592.42,0.0177203,0.0231727,0.0252044
1275,101337,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101337,0.0168317,0.010042,0.948939,0.033269,6365.21,9643.99,9643.99,0.00517442,0.00553976,0.00705438
1276,101373,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101373,0.692074,1.11817,37.7204,3.29109,20837.9,14151.1,14151.1,0.0148633,0.0190981,0.0259128
1277,101401,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101401,1.91776,0.650987,35.9949,3.86313,11320.4,28187.4,28187.4,0.0190752,0.0201484,0.0141598
1278,101402,http://www.tng-project.org/api/TNG50-2/snapshots/z=0/subhalos/101402,0.00857642,0.003954,1.35026,0.064953,11232.9,28181.5,28181.5,0.00348907,0.00319928,0.00454359
