,x,y,m
501,4.645153370074713,15.900338023806839,1952029.0412141809
502,4.659579398960123,-4.336490793404288,2594165.146417384
503,4.665972098478027,12.781053678854592,1149597.561119923
504,4.684764045869128,17.578361487991305,2353306.4190165275
505,4.691201970527151,11.033214851334858,2161641.4804676813
506,4.694797217424989,13.856219606128368,1814164.196340633
507,4.705696884558898,10.049233457574763,1584971.6354361072
508,4.708637259363961,22.487200963513786,1609491.4047114018
509,4.718276888405906,11.556132568921365,2330440.370964685
510,4.719164058159212,8.146005018746367,1532640.0378918543
511,4.729369644613589,30.259985472750483,1647091.3708742175
512,4.753602130476545,-5.898032872068376,2363068.675289729
513,4.761473487173727,-3.4508330891883454,1883402.0011127
514,4.783039856099172,10.776140484794052,2295073.3961936617
515,4.803531208863327,24.16089885234776,1450126.3129724457
516,4.810134146414653,8.123023481161816,1834672.0025874674
517,4.832340573084895,10.301803831934723,1245417.7652086532
518,4.833162073690833,-4.111804811980987,1602030.74171607
519,4.8346496023080325,27.30774262942413,1534804.635282074
520,4.841943832836325,12.473905762354565,1303253.520745784
521,4.85012005192028,25.141961709865022,1850714.4497042256
522,4.856247062406012,17.295595007755644,2526566.5109535414
523,4.8692276526012295,19.640736226514736,1753292.4955178585
524,4.871967606305461,16.470402114196947,1849123.3017162557
525,4.8843668586246665,12.684061879543949,1688875.5323764468
526,4.894563901492098,9.07217201238739,1656917.7595166757
527,4.895555809484044,26.15714328641881,1065256.0117055795
528,4.896644850386154,19.087257544996792,2198126.4580972493
529,4.899444520378394,9.27978236037167,2062917.7535218853
530,4.89977075521653,18.637873345848533,2268091.4428617274
531,4.904239483742046,-5.676965381059662,1892060.5985580808
532,4.907155720139035,20.12568808848766,1316774.0170112147
533,4.92446999864646,-3.5642192003474937,2421717.6750036217
534,4.930148293197739,11.854682486479462,2314820.7609275617
535,4.934820318440835,12.095412404661795,1807938.055467925
536,4.9368676391175965,21.004082276927768,738763.264962472
537,4.936974785178314,-4.076582041171113,1973287.102633289
538,4.944194693526896,15.554484761535162,844153.536101138
539,4.9529795417803975,9.917716843852402,1885421.1832928872
540,4.953339435561946,-4.513157084947103,1670590.4272384942
541,4.9625693620026565,11.346054187691164,1985593.033688409
542,4.963331205953919,31.113704701718248,1799223.9528601726
543,4.971311652407625,16.70260795333873,1329216.6321272298
544,4.979392198257013,28.75271458334259,2252352.091350726
545,4.985284504234048,18.713838094573568,1748550.6499984437
546,5.018610364978259,15.222587706584356,2458726.5215814114
547,5.022879450266017,24.579037120757665,1621608.0569263014
548,5.037201662181687,21.055274409176047,2000949.6698289048
549,5.04249171635476,10.506675209644971,1773783.2552354252
550,5.047635447356832,10.766027994087944,1175098.025539358
551,5.0480869742379815,26.467072951683477,1022040.7732828921
552,5.0611786995640635,-3.2776295354592166,934445.5195657377
553,5.071832764494827,18.349026555695442,1156619.899640126
554,5.079721487392082,11.007566519080234,1322600.084157395
555,5.114831477400231,11.321654354010048,1339244.460853349
556,5.1337219407565415,8.421941598688328,2749698.510992208
557,5.139390029130992,17.01361702794775,2515277.1351193744
558,5.142770204110109,27.07325960923191,991198.8204943816
559,5.150962263437113,17.442743879363068,2124534.304519849
560,5.166852410650364,16.31637564157324,1801244.5902318829
561,5.191530317229625,21.370024345835112,1737817.0533837485
562,5.1999153783703935,21.282628890418717,2097937.1454034536
563,5.201092169223014,13.105437290924867,1942484.2321313918
564,5.2041190355660945,9.476115446324917,2185336.364034031
565,5.207864434800563,3.484880384648126,1503295.685064846
566,5.212000296809172,15.753773410928792,1815172.8519504624
567,5.214094228612546,24.583339432903557,2034796.800996576
568,5.216780360508396,-3.362257134750085,1910929.651265698
569,5.219145280176921,28.77001075083579,1678808.9331904694
570,5.233852948879879,19.411611598253657,2251371.292264334
571,5.234889375327672,-5.256191853207897,1078177.073005853
572,5.237072512608013,11.517703294953096,1792911.1241496038
573,5.250500013787754,-4.291436147617463,984809.1784598572
574,5.256855898017771,30.922493600525254,1735251.966497994
575,5.279303722365294,12.514818685146484,1436853.615034904
576,5.313024715199294,9.339497233368958,1235561.1293709704
577,5.313805846438886,11.12152829000456,1277853.6724259278
578,5.323029381377432,-3.966087488432199,1459340.8975218025
579,5.323685909874898,2.7269274903051546,2062314.4726934182
580,5.341419959763673,11.703968459768697,2457351.365592331
581,5.34814209347053,27.835876543391407,1975939.9167794203
582,5.353190509671943,-5.121919789487356,1165023.5267422562
583,5.355935655116667,-4.842456293069716,1301682.329670127
584,5.356304840223398,-5.401936812029941,1514029.4895640442
585,5.370232931685095,18.5986954686957,2037562.9121969852
586,5.372286233944443,-4.2405651446126615,1580360.1335002375
587,5.379179793849201,14.196637636171966,2074218.3551192288
588,5.380395489014778,22.62354606802619,1802810.9999639648
589,5.41627617315184,11.23038454419767,1227180.1616796958
590,5.4237144496231755,-1.7582088571030503,1604814.0033879983
591,5.424097263383978,-6.674343328970188,2422448.1811480857
592,5.427976757915551,11.770648383527814,1564462.477940002
593,5.512373212365078,11.874519832471574,1321679.987345955
594,5.524997678351537,10.491758461002457,2126341.444506709
595,5.5335018517263554,22.15508331781801,2259220.595338515
596,5.53555237761255,15.894085573340455,1139068.4189141858
597,5.5364497019433125,27.223471301935593,1714969.4031104443
598,5.537640025274116,23.76483239275007,1457701.8321558302
599,5.546828517248837,9.820094903374002,2180311.17193667
600,5.5675458919978,10.746163018670128,2266084.733751736
601,5.569351135183696,-4.552160690052709,1240348.0858275937
602,5.578712180686037,-3.756699825548657,362915.46296394826
603,5.580065666567818,14.852456041855753,1646014.5291473188
604,5.584724190268608,-3.735642310823682,3019341.342483781
605,5.595324442970538,9.980102237832876,1195664.4552161118
606,5.598302904011168,16.523672474887,1367513.2192604777
607,5.6054133279703455,2.5025450697696714,2609181.8913950454
608,5.6055842672918725,11.30463223918782,2495640.98859472
609,5.610719528686075,11.147815365191589,958952.0881750756
610,5.61284837776202,11.262042887525508,1425149.4056744769
611,5.6187972937762245,9.779012257292472,1487025.8123015189
612,5.629840246499117,8.419998009699501,1624071.1764632058
613,5.641097148921702,21.200853645087534,1913599.9277101038
614,5.642171853838952,-4.61682423270125,1129487.9576390877
615,5.642455859550124,20.162848927079263,1531142.2300458488
616,5.6547041644038885,9.20778568597535,1199291.624029034
617,5.671822838748512,13.575052691075964,1420681.6558726132
618,5.6755724621121075,14.316811777260599,1565857.279014641
619,5.6771555662323125,-4.562049649028533,2194374.5585823697
620,5.678726838635355,21.878445484314213,1668937.1217840489
621,5.684819489574058,-6.324993303179531,2041837.849122073
622,5.709789874970803,2.2700640542400934,1353687.236717503
623,5.713644363886751,-5.189803730980512,1609179.4740142568
624,5.728220437728393,10.929913409255901,1518762.7078765738
625,5.739033523470187,25.307302028841356,1882168.4144703408
626,5.7430803047441525,19.872242105637206,1656051.1929648262
627,5.7516097958825325,12.955951113874411,1620260.549576155
628,5.7763403723685025,12.499505071106329,2191548.576645021
629,5.789899231268308,-5.115808285777848,1360871.7251502508
630,5.80675333509776,12.470954772077718,2068610.046990216
631,5.810287671605482,11.102756897499404,1349532.2491507977
632,5.8132670803387585,16.572116703570824,2033616.640671556
633,5.833907659203888,11.638541478853796,1348039.326590619
634,5.8350555059772455,30.10109256714953,1826969.6738570929
635,5.83540010632239,24.19028139791238,1291841.4930546924
636,5.844227117333199,9.139608130513816,1573709.908240874
637,5.844310137928126,-3.9611549756273208,1546843.7465772566
638,5.84446012462888,11.705372178322468,1319059.811066836
639,5.857638209621463,9.790813784091194,1820744.9881759074
640,5.879952842012414,28.40438427826972,1437716.8554347008
641,5.891375171336308,16.677850279231116,1696115.214144811
642,5.919497529422174,10.411333158069247,1247829.745157755
643,5.923604218543794,11.648177224240651,1487799.9741916682
644,5.932184305666747,18.430274818742987,2391210.832034371
645,5.938227879293704,10.152812536265131,1007870.5340025148
646,5.948615154394847,24.69156100021841,1554629.0212244329
647,5.951456856111776,12.756504355127475,2168307.089180286
648,5.973193922657889,-4.599688818090514,1908879.7021790275
649,5.973204598611658,12.076265316597738,1110336.4938337891
650,5.977388663966629,-4.624164297165402,2392319.0643212628
651,5.9861618411081485,-6.4098400328942535,2028907.225134649
652,6.004317008644184,10.480815889328241,1586671.92278829
653,6.009140878070159,26.663925036704914,1620830.5688841003
654,6.014486569024049,14.018422774531707,1677881.3525369125
655,6.016538498068662,11.935372598379585,1597325.0681002224
656,6.01795721634087,-6.162271810701332,2723918.961627143
657,6.0213223867746795,10.267415305434458,1020448.6898146572
658,6.048334446297037,8.232473309743746,2335227.327421308
659,6.054620951024909,11.851824814192286,1415729.431235897
660,6.064826922801232,11.123511352688034,1085637.42417443
661,6.069665673742929,-5.093773736280567,914748.2549971236
662,6.079571271313993,13.301438616827221,1458364.6718944826
663,6.086559181996247,32.133786944666035,2211368.49307056
664,6.094431203970738,11.862073030951438,1480346.6910962015
665,6.095988048667666,9.723696774044424,1630368.7256627853
666,6.104850111913505,11.393570011041426,880491.2795312703
667,6.112560343787456,2.440236022613614,2481489.251035133
668,6.119473401612121,13.9951338111897,2216900.091817869
669,6.140449096871847,15.754317362839613,1447827.52613537
670,6.147476366554767,-5.840227923364828,1992243.8826012826
671,6.1524135060646135,-0.9441649590118034,2217143.1088021826
672,6.155966766090628,12.296176493642097,1288017.3536749291
673,6.165238837654019,23.30866960339274,2393169.1040551024
674,6.166020681466781,12.44641487536021,1392735.222387793
675,6.169913107664922,16.817360035096062,1868946.7521783498
676,6.179555141577272,14.187107823875964,1746656.822173723
677,6.181012224958548,10.119191666032108,2060306.9320454132
678,6.1822348227553485,11.04826796593842,1392474.9509897085
679,6.204439228944034,15.862214275446089,725177.0252228848
680,6.230701792502966,12.880096086845008,1197599.4441724785
681,6.255434215539773,23.746710438307826,910796.3705901057
682,6.261702244266758,28.77659723623973,1851370.1174275156
683,6.2639885941541,22.62829570701918,2587289.9901254904
684,6.342045836215434,8.877289536223453,1345064.4993489343
685,6.346747003694214,11.138122021743582,1465954.4311663404
686,6.351615654007108,13.0751204618722,1396437.3335641408
687,6.3664332858007695,27.067790206125427,1551098.6226477798
688,6.377390925799147,22.39610454101245,1558045.7069778019
689,6.385250074080425,11.419322007347793,1391090.0244289744
690,6.390180640288997,10.967308947837699,1752581.7384012043
691,6.3964607422762905,12.163123599767616,1656329.8621414497
692,6.40483337843253,-7.199019518116147,686526.7226073359
693,6.426452270862177,-5.0602830942837045,3107872.0764656155
694,6.432036318152533,8.942548100871106,2361422.4379083943
695,6.433656918189257,7.671252734183472,2030632.8743962303
696,6.444722440326682,4.6382285131536465,1684210.1883542326
697,6.454250636083933,11.976669488754027,1155369.4743530026
698,6.455478956714453,15.307105271981216,2084554.164736931
699,6.4605752521116475,30.8853768476933,1597503.0172350153
700,6.484684916412352,11.4384407538761,1506622.4607705541
701,6.539841800426474,10.87048097611952,1302491.6240413277
702,6.5460329990555,10.912583037583714,2296640.8453482604
703,6.5623212622716105,15.292219159088509,1928539.131768048
704,6.573711195617107,10.077139121789964,1525880.049614768
705,6.583686708343303,-3.7532445238342302,1194004.4974575618
706,6.584963779618387,8.260389741291489,2197102.8348031854
707,6.587599036895485,11.567297176919437,1153068.7126131465
708,6.600224776547406,16.373548510826662,2073189.32682808
709,6.60877461073427,21.433857352944493,1944695.9153616002
710,6.6101893781512855,26.24630011547852,1113472.8473345086
711,6.6158008274872016,2.9104093415480907,2196340.314445219
712,6.6159293915491375,12.445122351533993,1237258.1945133528
713,6.616881046283545,20.45046011241116,2155363.576353661
714,6.643140482775315,11.92603084068213,1759280.6086343315
715,6.661626640830433,26.23739576389939,1773055.86735851
716,6.663099656736955,11.982745974734694,1677757.141546213
717,6.676981934346633,10.698465020907221,1671312.5140605762
718,6.698494923985495,7.280744378016053,2055689.8172279557
719,6.701756912546385,8.700341504218965,2005618.3400031712
720,6.702110605983942,20.608188527616395,1734763.230030824
721,6.720845825778638,18.019438174059005,1568704.0494023159
722,6.73132589370531,24.512284656568244,2278070.522671832
723,6.734556760320856,3.0338624822454436,1458903.404584687
724,6.740795114970112,14.075637378639927,1855178.5615272825
725,6.7421061452307685,3.081474342363682,2414314.4920734423
726,6.748986440356712,13.216945695890768,1233557.6424707791
727,6.751305809207188,10.692651767637008,1060192.0491483596
728,6.755964051193779,18.519521694050308,1929395.615921489
729,6.768055178982783,12.939149940896993,1554363.6566560185
730,6.779338788310465,17.919931582975874,1913061.7147311568
731,6.7809698909918,29.647328991073376,1896444.4669628784
732,6.787737014632068,24.256798325171538,1985856.839123049
733,6.803755095302293,20.16643944078445,1518510.12820511
734,6.807445525008688,12.087259773941504,1412846.2810601508
735,6.829309597510794,12.661332346918702,1983146.856738521
736,6.830721551797736,28.446194783030357,1042212.3263456993
737,6.833740886342462,9.568024188222797,1178945.9676947445
738,6.838856906816776,23.4649662335901,883867.2199219998
739,6.842760345423089,11.371645286710985,1618749.8528909471
740,6.8454832171579945,8.570606464329616,2091718.6962573656
741,6.848070274404173,12.819373755868911,1225586.8309044412
742,6.8480906659648975,11.137855607035773,2100063.180218318
743,6.8494170636289855,13.460151962306918,1574342.6047265532
744,6.861456831154834,10.999309674144897,1486496.538356213
745,6.88716485827187,1.9706372064269135,843285.8781556466
746,6.900103340867936,11.324118965262278,1618246.3566240456
747,6.903637256432729,19.55665134991524,2332643.115161253
748,6.904070042178688,1.9569772586349925,1989075.9306560669
749,6.907076801604388,27.51746962396725,1891798.0404304608
750,6.913058587455324,12.303305539790676,1162563.2136461458
751,6.914837912728497,19.222266771607444,2028641.1329704737
752,6.927912396498788,32.17106338717058,1373691.4427551841
753,6.932906891629538,11.215021766066714,1454175.7991537454
754,6.934339166310128,12.778829491679268,1355530.444665679
755,6.934547998862683,29.77674457559937,1481380.2928464222
756,6.9517106872604275,10.041117871594679,1533144.9893502789
757,6.9525935217656025,2.0950107466212,1313804.802651118
758,6.952985954909048,9.492193234131694,1909313.3492528328
759,6.964564128222593,2.529264369519326,796486.8148389672
760,6.968296425793636,25.95167799288361,1558870.6966289985
761,6.986659308587872,12.920227413703484,1685268.7362448447
762,6.990878954653617,21.577383024448675,2525692.7723863297
763,6.991387554700386,13.270274963695742,978301.9777387382
764,6.999790833780111,10.476708337211743,1361248.307927911
765,7.001557116732773,33.60828147794773,1988809.8384918915
766,7.019251981192182,12.637554889580755,1255616.5789387056
767,7.025318885100929,11.556419357460722,966086.8922115436
768,7.056448788229022,14.233300144182653,1221865.0746425348
769,7.071230034735071,11.339554194078838,1394101.3354009816
770,7.0796959118550085,14.462520558535967,1872923.9984947657
771,7.0807663497181155,13.504929180209501,1720604.9441093847
772,7.096631384693133,25.533679330907642,1490979.775553569
773,7.123885386065352,11.756926273405865,1087994.5226146707
774,7.1470790840348295,28.8737078916313,1648376.408931134
775,7.161859436550039,13.859917486808197,1830187.7259675947
776,7.163752706399372,9.935577766237405,1208328.7791548565
777,7.1641426750586055,16.434144031744143,1415688.0622197476
778,7.192464620664228,10.842301108981712,1558725.4893034697
779,7.203736214326334,33.37358578411818,2134643.727913499
780,7.21601721384866,10.131826360204046,1210494.8317365989
781,7.226350634850879,9.983458763657909,980078.3508191152
782,7.234971217756036,11.956615627645155,1465611.9414472156
783,7.239317653883218,9.972285930416644,1898780.673010541
784,7.239466172857117,10.395555007805127,1030729.7218657498
785,7.243813330373629,16.882102698775743,1320437.8774389625
786,7.279764705558739,21.045655603931948,2360211.094907884
787,7.282059811506115,11.93841153212116,1113281.3857070038
788,7.287403635258437,2.74237440729147,2369587.933312037
789,7.287706672783679,7.493111058729074,2201138.288780514
790,7.293473514130813,22.095465623863877,1339226.2709593135
791,7.301287321926478,7.954917434511121,1857446.3735733717
792,7.309187458175554,10.598620896874657,1539776.7128888518
793,7.313034198794532,11.620069718043744,1469152.4224222773
794,7.323508363371839,15.22480413478264,1009823.4010261616
795,7.324349971968639,13.728787371062605,2203468.050408576
796,7.3378293045584035,12.950745479915168,1357820.292469114
797,7.338248911503956,12.225988208954652,1407481.50962671
798,7.367549522818946,11.06127110592266,1799572.7830566466
799,7.3809077908842005,14.580358424090877,2316530.6109668952
800,7.383555813810469,30.80614982569661,2042475.6387780819
801,7.383902715958004,-2.548453291077547,1963283.700336303
802,7.391228351321004,27.974727843759204,1604019.2609320262
803,7.391722003962106,11.105221772138181,1524678.165359157
804,7.412108974588889,8.377211359734583,2562351.333576122
805,7.425943806736971,12.291942074776196,1706339.077957507
806,7.434474974392036,9.502969746291065,2341455.3392545455
807,7.4372474731895455,28.633122541262995,2669424.949479955
808,7.440347173857423,15.34395261929251,1855204.754974693
809,7.451644283519085,16.154948105020303,1738315.0407113137
810,7.46439528720493,12.738917198636694,1203922.874992713
811,7.464846231559843,24.810780386363774,2648261.0597408246
812,7.466265875248087,25.76727614688725,763413.0140234319
813,7.468946836371883,12.14715385977635,885256.9278263089
814,7.468986428156486,4.288482932034819,1915448.644597616
815,7.469363607415303,4.688821614129088,2151797.5255846977
816,7.4774069963074785,12.187693829946925,1745048.2118874788
817,7.479800133592919,14.65709487928975,1941531.4974529403
818,7.495747520459722,9.614749979884516,1291993.9763378352
819,7.515769319056668,12.879599500314848,1108198.2977754837
820,7.5471960851534545,9.109846473244156,1371627.3575222918
821,7.5588497242977715,10.573029690567477,1938416.76394056
822,7.5720385106033055,11.412454674097324,1547787.5422220675
823,7.588924735717699,21.56196972436132,1438308.390788734
824,7.592359202473334,24.093428518347245,1771970.086597971
825,7.594448799932207,4.320049416678392,1210742.2142954809
826,7.609781062723933,10.505799493867107,1287297.7614668864
827,7.617091695148331,7.870396884148966,2453350.628327046
828,7.625079635365231,14.323984185363676,1858901.3572117046
829,7.6365893289320805,10.334517187775123,1180238.2817092752
830,7.644438976964206,17.258101993690232,2396873.8137877416
831,7.645860887280477,4.2850433501383725,2229452.3660093546
832,7.660155624922936,2.629731629801231,1047291.1526449027
833,7.6609290027618515,11.575135042390967,2058629.5119885888
834,7.675290373416704,6.220905928183777,1601628.7970290119
835,7.679830275026572,10.030817488236769,1457866.476682414
836,7.688294187044687,9.124005347791686,1368737.035331183
837,7.696895636267264,15.713517946778627,1754546.6627260402
838,7.7022411677918585,13.411904768539154,1231277.565238997
839,7.704248194930122,9.453851909229037,2249612.381482231
840,7.704748464041716,15.577019372184274,2507879.3571862797
841,7.70689073000996,7.933152148161827,820967.138029768
842,7.715391842460443,11.21938796018747,1072340.1958655035
843,7.726023136841566,20.856742654564666,1387229.297376637
844,7.737772625982473,10.639055683181144,1567941.0093330913
845,7.743506781338549,14.164573780932818,1491083.5099206972
846,7.763390999269139,30.24147153420969,1838468.3893860453
847,7.765588791109597,3.1292386757084816,2304524.44936548
848,7.771230016991677,13.516517744562723,1456017.0321991404
849,7.776379181739155,9.994994174220684,1272143.500890317
850,7.783105861395492,9.33974579294436,1690027.5243512755
851,7.789905908497447,10.651264405681664,1267156.5595415554
852,7.800660304892424,9.387837760884313,1648212.1801735568
853,7.800661919618616,9.441563501807556,2025181.1032981747
854,7.814988265327157,12.834027523492411,1928615.4253807447
855,7.825957965835525,12.958827735773045,1092627.9563656345
856,7.8300184815461105,16.141849340890566,1393128.0201567071
857,7.844337944942971,11.20023858375691,1435893.1886298317
858,7.8555747452228015,4.064600514175633,1766012.7403879806
859,7.869592321295618,12.482159792150304,2342840.681584286
860,7.8708933514152575,12.832725080968812,1340861.906230982
861,7.873869528994191,9.08016563045983,1980693.611715521
862,7.881944986236433,3.7150328368405936,1653250.468994624
863,7.890222677785966,10.464172084356317,963358.5120484766
864,7.900913932681429,12.277964071435099,1801222.3465900337
865,7.9104954885362035,14.264035527365838,1705819.990352861
866,7.92519996767472,10.96513123825974,908009.4709393701
867,7.9419713101560605,28.646968544864148,1341431.509769921
868,7.975985473634716,10.037611580641991,1018571.1809234428
869,7.990260343838495,10.92606203128776,1583740.023696529
870,7.995243468870357,14.239632242453268,1013390.2833331376
871,8.001239718378391,13.8391703495054,2369491.059133517
872,8.015440539121794,14.366806256785244,2213295.374531299
873,8.01875535439917,9.338007048445196,1894037.1644151001
874,8.019268397159772,10.207099350762755,1321021.2013551171
875,8.023913473822537,13.6486354399595,1830689.351273967
876,8.027201960856324,11.492934668175984,1717171.003942245
877,8.030283731214219,14.014553397027075,2076394.9058683857
878,8.057690401914417,8.753620591503685,2340909.226664475
879,8.058217912429296,26.577755995033623,1498802.0536423263
880,8.061706542210862,14.995360714456432,1791038.500544216
881,8.100520334452133,11.946900845124311,1271706.1118954527
882,8.113067652970853,9.630440754636536,1012142.3526600536
883,8.117222216581265,12.002097165940606,968633.5813187595
884,8.120176541798244,14.405774845177715,1428789.4633266008
885,8.12426026230265,10.434279194116144,1120730.6150546565
886,8.126048150317725,28.39711615627644,1420515.7640390096
887,8.135650749071242,12.404553920845206,1337812.448452626
888,8.136549486916195,11.851179826247627,1525165.2387503004
889,8.149934513466608,10.768663384207377,729271.3105146375
890,8.185182298755725,22.60745211650978,1958309.439942241
891,8.190544473793349,10.222273990398023,1465096.5957636281
892,8.190961290324255,10.801038526257472,1547158.795541951
893,8.191085875513263,12.63106677329128,2046167.043902512
894,8.194238780202163,30.74190930687091,1888903.4566070356
895,8.199763557634327,5.590176338109301,1583412.0858926326
896,8.221522290161758,32.65466852967576,1814503.2559654543
897,8.224812931786317,8.200041383182349,1994449.9529499032
898,8.238987017425838,13.51429430839891,1056705.929970901
899,8.239685441182296,4.750952275723948,2143105.666618794
900,8.251858755282969,18.25165179556804,2121676.308368998
901,8.291584818107241,8.064267428825628,1973919.487292213
902,8.302326812923392,22.970390380754555,1790219.4356013625
903,8.313974691857515,18.391442075386028,1328842.543963609
904,8.33393957811919,17.467212767157722,1464858.360122889
905,8.351437753077807,11.736594972717647,1576469.1592526757
906,8.351567314164122,14.733081498268467,1118365.0972920335
907,8.356041924750606,21.68141087174889,1267269.960538085
908,8.361081899459128,8.405178264426896,2048847.298803074
909,8.367952087916587,10.29751021129818,841567.5048516799
910,8.373868475926315,13.279071206952436,1345649.7981678694
911,8.373885231556226,11.66497144594333,1252135.1371625706
912,8.375146259973299,6.330584773602066,1391186.794665243
913,8.380439521185888,16.08221406688568,1218015.4694111221
914,8.391433538576353,18.801571652676774,2133400.5785839898
915,8.393865106462732,10.167961077982136,1467101.0181440841
916,8.394843011687065,4.759616298818429,2391772.535962186
917,8.404173333025213,33.92711138407801,1992049.302706229
918,8.420292914029089,8.901277909421465,2393192.8028884744
919,8.424115080513518,11.033346246252112,1530845.37097519
920,8.429834628000286,25.366513980551538,1556128.8039732194
921,8.440945339714661,13.330829602209745,1344528.6770417755
922,8.446884650140518,10.822028775915351,1727499.5376023331
923,8.446972957104409,12.975378733770475,1570060.5997283545
924,8.458263827422549,9.972612994505395,1731775.0981809306
925,8.461788940014996,8.857185810608845,2533982.1669539167
926,8.495936984628718,19.73661815437306,2154459.4866489726
927,8.503526251987616,3.7140809674542328,1725031.7406641054
928,8.508318689170956,16.724726973463813,2663824.12519306
929,8.508464492957161,10.597051466089734,2447745.4384655827
930,8.519676172821997,13.30582443376802,1492192.9895146086
931,8.535745647760121,11.1627932294812,1714362.48430317
932,8.53801026258892,5.914517019405923,1763296.937237361
933,8.554934213332476,14.108672092025024,1423946.8977653557
934,8.55800576427665,15.166476219685766,1892589.664618884
935,8.577943671911179,4.753622833823855,1691867.0943206444
936,8.595195275035442,-0.5394727248576505,1786736.954402711
937,8.60110578999438,15.770051870220033,1130179.3814969382
938,8.601464298078348,5.611422379546528,1526165.1632109925
939,8.608726222003941,24.924976898211174,1816648.8319236252
940,8.610464061771882,28.43015383123663,1526994.830263513
941,8.61135366676562,16.616842137243662,1264135.7898246495
942,8.613276621385268,9.489589839659075,1930254.386804466
943,8.616572157385002,7.219927380848385,2441144.066064486
944,8.622090057250588,27.47360041011365,1867842.8854660261
945,8.625411289100747,12.387340635781571,1423558.673455513
946,8.62739575696172,12.491510106863394,1143256.9798281684
947,8.642125765173073,12.476036816877167,2042818.4403239617
948,8.644160957725457,8.71573841432687,2068288.8654326757
949,8.657271287224669,11.00020705526542,1140979.7090371805
950,8.662781470462235,31.33223210285955,1505124.445040045
951,8.664645106036655,3.932183753004983,1698303.5103684026
952,8.674333166410692,10.200226574354783,897638.0091293581
953,8.676060059675722,9.81716577344047,1907051.9816263446
954,8.678441861437253,29.59974817551128,1266817.2920322313
955,8.6819989027543,28.939083369245658,2180282.068106213
956,8.690185364875793,11.441898873777234,1351408.9265039992
957,8.690822897059311,10.46604991639528,1531226.942980928
958,8.693001246896348,12.600033584576154,895600.6370551351
959,8.694377259912901,17.765002787425612,1795686.5901526597
960,8.70388076930148,10.285952081846556,1455025.2152340752
961,8.710742397269629,12.924030536722922,2274883.445352316
962,8.715644128475398,4.7831313720810895,2558626.04327766
963,8.715658187845598,14.442245857022106,2319238.7223908943
964,8.71625250465945,10.648279226737085,1243226.9743710223
965,8.722807937877779,14.565185967566169,1564419.3419055748
966,8.728463577385991,15.194549408568768,1664377.6949162462
967,8.74152579615676,15.669293184927854,1760637.8865561315
968,8.749935860029629,13.78575140027916,2439222.1738318247
969,8.756360994884751,31.20922937643012,1485899.28617834
970,8.761638827864491,10.681614672143898,1105168.3811404344
971,8.765291265295764,11.961189672826345,1482107.4728388342
972,8.795632574630094,2.4774690963004016,1279807.059160833
973,8.796226624341251,9.832261022810496,1553477.2371341074
974,8.798359650404313,7.512402839437182,807690.7501422934
975,8.801852109527713,1.9100506248940743,2478603.1904763407
976,8.805482258590196,18.979954561941785,1112198.9310985166
977,8.817046590755169,8.03844270090445,1487159.06626811
978,8.829081347099912,26.763082133618607,1255159.648800535
979,8.851039073317663,34.95160113473087,1920313.9735119685
980,8.852605258446463,10.205421380474547,2039724.7031464109
981,8.855951103678366,11.17758507991015,1919270.3933055915
982,8.869476769324658,10.50776444387918,869672.3463279861
983,8.879887715212606,8.96296878654013,2058756.1136510759
984,8.890934495456758,9.867130379921916,1376823.430681335
985,8.903441407648922,24.91885059068905,2596991.336239236
986,8.919718004761146,12.59032439546445,1292181.3842175263
987,8.933684170402309,5.248561724399512,1951851.299963892
988,8.940632281333293,19.13527437194156,1597076.7500610757
989,8.99367872670453,9.96085048683027,2017752.14268959
990,8.995247669751473,30.851371906406552,1906887.337099761
991,9.029514168074106,12.213631492830265,1190220.5837291798
992,9.054891067892296,9.318701049173086,1797767.9297993227
993,9.067366823538713,2.749615739846213,2276756.6926112133
994,9.074632667314855,16.109741869974073,1250441.9178834984
995,9.106552583144802,15.070488007636738,1318451.644952542
996,9.116148291613245,28.505677564481296,1175990.3697696116
997,9.118942188821519,26.04647461570045,1659057.3068242518
998,9.12483011906347,28.586300013434066,1538848.6125240368
999,9.135676231112226,7.597651656269082,1591471.4562573603
1000,9.13839801588006,12.47908686701972,1478486.124792003
1001,9.142777291020924,16.99925177155556,1183925.009432382
1002,9.144473859975788,9.346985590944543,1662264.1331715775
1003,9.1568030000745,8.716058611038028,1790223.3854069242
1004,9.174384404725906,8.896761392130797,1485999.278624409
1005,9.183054242180953,11.639918841950312,1704479.758960328
1006,9.19008240966694,10.705160151070396,1038070.8512717059
1007,9.194642890714356,10.790532681892113,1423916.026916621
1008,9.220831045604598,27.194672101895442,1635647.952623133
1009,9.238306303691758,21.267554139710256,1541447.4806415716
1010,9.264387640004687,9.630081566008137,1440172.5950717397
1011,9.266617114947485,20.84300459733921,1141839.727227177
1012,9.268740775021381,15.066867536991206,1793173.890161727
1013,9.272498198427217,13.359477146636,1420722.817004259
1014,9.27353248073914,14.025998035505678,1685738.5552222175
1015,9.27403954712551,21.066148340374912,899224.0639469986
1016,9.287070828396057,15.128013549240803,2093661.584824856
1017,9.291934671163807,16.005206321527456,1589728.7604665118
1018,9.300884191604313,15.263547779935553,1145022.8547411307
1019,9.304908912973216,9.360101158691917,2134946.407750249
1020,9.305645063284224,12.367998249219921,1459605.4305522041
