,Unnamed: 0,id,slope,AIC,mass,sfr,url
20124,20124,609444,-0.00014457498179817855,1.0,9.098818912833666,0.00679012,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/609444/
20126,20126,609468,0.00014300485432808615,1.0,8.410103223724427,0.00387587,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/609468/
20136,20136,609604,-0.00019206702278110895,1.0,9.010232583758713,0.00404423,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/609604/
20140,20140,609655,-0.00014523765496797983,2.0,8.736745742642213,0.011131,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/609655/
20145,20145,609714,-0.0003991613024505589,2.0,8.722041940626786,0.00606397,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/609714/
20151,20151,609791,-8.983305846527317e-05,1.0,8.482621280349623,0.00163618,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/609791/
20166,20166,610001,-0.00011700555596617227,1.0,8.893750134955075,0.00379724,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610001/
20167,20167,610002,-2.500526657836728e-05,1.0,8.765938774657085,0.00181154,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610002/
20171,20171,610060,-0.00013406310686699615,1.0,8.20482464234307,0.00144254,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610060/
20195,20195,610371,-0.00031567406402799574,1.0,9.049287853308384,0.0057232,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610371/
20208,20208,610539,-2.158819717353014e-06,1.0,8.434090629474074,0.00294074,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610539/
20211,20211,610563,-0.00022539928999914125,2.0,9.047929293649645,0.0068407,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610563/
20237,20237,610984,-0.00039389782532831696,2.0,9.10478297394334,0.010611,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610984/
20239,20239,610993,-0.00015766409782127141,1.0,8.655514433379517,0.00178625,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/610993/
20245,20245,611064,-0.000167950341385578,1.0,8.660768599332549,0.00353113,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611064/
20247,20247,611084,-0.00013309257163798697,2.0,8.221463907338713,0.00123607,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611084/
20279,20279,611518,0.0001280904554703123,1.0,8.618309100745266,0.00402803,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611518/
20286,20286,611648,-9.545600062744338e-05,1.0,8.278834576943723,0.00160113,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611648/
20296,20296,611757,-6.877667954074757e-06,1.0,8.899509035910537,0.00222028,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611757/
20301,20301,611823,-0.00022965517253861238,2.0,8.38991646166653,0.00547199,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611823/
20304,20304,611853,-0.00020630429739763807,1.0,8.649822755513183,0.00145355,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611853/
20309,20309,611917,-6.7645189069904e-05,1.0,8.967045290749738,0.0029335,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/611917/
20318,20318,612008,-3.9039880624547323e-07,1.0,8.375035537578926,0.00197889,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612008/
20324,20324,612056,-0.00010523094247830041,2.0,8.759862924255103,0.00242534,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612056/
20328,20328,612088,-0.0002360494245588179,1.0,8.921817750812359,0.00769649,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612088/
20331,20331,612123,-0.000262273571462093,2.0,8.628803574201912,0.00790132,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612123/
20338,20338,612229,5.807957785803267e-05,1.0,8.419452800031253,0.00130913,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612229/
20356,20356,612472,-0.0011401429366351653,1.0,8.962533045522274,0.0175382,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612472/
20366,20366,612571,-3.6170071597607476e-05,1.0,8.371588630180621,0.00105008,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612571/
20370,20370,612637,-0.00025824213257682815,1.0,8.486549482811666,0.00235003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612637/
20378,20378,612734,-0.000667197769219524,2.0,8.764827356958241,0.010194,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612734/
20385,20385,612807,-7.680283966540169e-05,2.0,8.03662229555044,0.0038734999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612807/
20394,20394,612964,-0.00020182510300757893,2.0,8.804729023099881,0.00143646,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/612964/
20404,20404,613115,1.4965130442445207e-06,1.0,8.564865516726524,0.00147567,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/613115/
20405,20405,613116,,,7.952701089961737,0.00113696,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/613116/
20423,20423,613380,-1.5827506779838447e-05,1.0,8.603723711725587,0.00104353,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/613380/
20425,20425,613391,-0.0001744993367012307,1.0,7.9478847316875,0.00137074,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/613391/
20442,20442,613573,-9.701531167790944e-05,2.0,8.991237851200731,0.00416753,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/613573/
20448,20448,613643,-3.05397376454272e-05,1.0,8.602764651015107,0.00134236,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/613643/
20450,20450,613658,-0.00010389425005306145,1.0,7.919894558926739,0.00110815,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/613658/
20486,20486,614166,-0.00019176543738544545,1.0,8.810281740494899,0.0108887,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/614166/
20494,20494,614257,-8.349812026480112e-05,2.0,8.340090916300467,0.0015182,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/614257/
20519,20519,614579,-0.00016595644667952996,1.0,8.783355751420366,0.00185263,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/614579/
20522,20522,614609,-0.0004526255683283464,2.0,8.886708817624022,0.00198775,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/614609/
20533,20533,614715,8.93043267179591e-06,1.0,9.080472250015418,0.0077358999999999995,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/614715/
20542,20542,614825,3.980462133989452e-05,1.0,8.837438196415146,0.0019123,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/614825/
20560,20560,615072,-0.00017041086625945625,1.0,8.610787111375702,0.00141819,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/615072/
20565,20565,615141,4.937890838712722e-06,1.0,8.7268424268877,0.00200756,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/615141/
20567,20567,615171,-1.6556314389332732e-05,1.0,7.9347488630108325,0.0010385,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/615171/
20582,20582,615406,-0.00012547031181138317,1.0,8.446030028822937,0.00250073,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/615406/
20596,20596,615642,-0.00026018817268229843,1.0,8.164790002288939,0.00131951,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/615642/
20605,20605,615748,-0.0005884596759184232,2.0,9.15109114297606,0.00639617,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/615748/
20637,20637,616194,-1.3079608010888398e-05,2.0,8.784441870441638,0.00312863,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/616194/
20639,20639,616212,6.192921985893348e-05,1.0,8.737579490602393,0.00106215,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/616212/
20647,20647,616326,-0.00019283709492462787,1.0,8.790569989609581,0.00471713,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/616326/
20658,20658,616532,-3.84194770901857e-05,1.0,8.373247646093928,0.00107873,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/616532/
20663,20663,616577,0.00030361313805690764,1.0,8.236188447533651,0.00269293,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/616577/
20674,20674,616755,-0.00018739192296661567,2.0,8.681665771609728,0.00525814,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/616755/
20683,20683,616852,-0.0002838660381694177,1.0,8.798095196936421,0.00213097,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/616852/
20717,20717,617335,3.7565898957013243e-06,1.0,7.914619976362117,0.00107728,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/617335/
20728,20728,617468,-0.00010525019138438951,1.0,8.48224128320919,0.00299436,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/617468/
20754,20754,617769,-0.00018906855215107315,1.0,8.995767284021268,0.00375723,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/617769/
20767,20767,617979,-0.0003786288716255759,2.0,8.796438714197661,0.00348216,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/617979/
20771,20771,618048,-0.00031840548390375605,2.0,8.953222644928537,0.00329675,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/618048/
20794,20794,618387,-1.2539310590423107e-05,1.0,8.216234880507644,0.00330252,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/618387/
20796,20796,618403,3.769523097088886e-06,1.0,8.308530072131362,0.00134626,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/618403/
20804,20804,618499,-8.141451026292126e-05,2.0,8.754592975861566,0.00274753,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/618499/
20809,20809,618567,-4.152258765742212e-06,2.0,8.505133950031741,0.00250767,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/618567/
20824,20824,618798,-3.010583559021309e-05,1.0,8.27812552457087,0.00199928,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/618798/
20828,20828,618858,4.9986446612402475e-05,1.0,8.637443046398998,0.00242993,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/618858/
20841,20841,619044,-0.00031253078704915577,2.0,8.668222992202184,0.00309555,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/619044/
20844,20844,619066,-6.62573641813392e-05,2.0,8.8645138837584,0.0080626,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/619066/
20848,20848,619119,-6.78609359961092e-05,2.0,8.201209183171057,0.0046673,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/619119/
20865,20865,619347,4.795249725697533e-05,1.0,8.470380191913097,0.00190653,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/619347/
20872,20872,619436,-0.00016575102510334226,1.0,8.546297074350468,0.00158763,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/619436/
20887,20887,619637,-8.926142052217306e-05,2.0,9.000192293331414,0.00412281,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/619637/
20896,20896,619788,-6.551263649121888e-05,2.0,8.636140990558356,0.00230132,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/619788/
20927,20927,620242,7.862996670833801e-05,1.0,7.8369811866421,0.00175205,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/620242/
20937,20937,620386,0.0001261059241044029,1.0,8.57588229044739,0.00130693,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/620386/
20953,20953,620633,-1.3436921817925432e-05,1.0,8.711345128125046,0.00261402,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/620633/
20961,20961,620708,-7.66804406980269e-06,1.0,8.158693611011891,0.00124587,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/620708/
20972,20972,620853,-3.0582399001330567e-06,1.0,8.566886304965372,0.0010841,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/620853/
20981,20981,620965,1.2829935664192572e-05,1.0,8.50084523326102,0.00120043,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/620965/
20984,20984,621008,-0.00020571335652091137,1.0,8.838350775747168,0.00338045,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621008/
20997,20997,621191,-8.910637784292051e-05,1.0,8.369676999493501,0.00155865,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621191/
21018,21018,621431,-0.00023692463142560208,1.0,8.568031880778706,0.00192832,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621431/
21029,21029,621592,-2.221347062746271e-05,2.0,8.301798658664469,0.00321563,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621592/
21033,21033,621645,-5.187773550252544e-06,1.0,8.579729604233716,0.00463896,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621645/
21035,21035,621661,-0.0002652655347752984,1.0,8.673788754859862,0.00584132,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621661/
21040,21040,621686,-9.055012644511934e-05,2.0,8.554582322496518,0.00391488,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621686/
21042,21042,621691,-0.0004555266077621635,1.0,9.1484026231145,0.00890029,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621691/
21044,21044,621705,-0.000493634392537326,1.0,8.730482824371478,0.0017105999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621705/
21053,21053,621804,-0.0002959448849591634,1.0,8.589935427239954,0.00410691,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621804/
21066,21066,621991,-0.0002022708822210702,2.0,8.289958985532186,0.0125493,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/621991/
21073,21073,622040,-6.287091077535593e-05,1.0,8.22780854926376,0.00171284,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/622040/
21089,21089,622232,-0.00010397599495797867,2.0,9.035063820856823,0.00439921,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/622232/
21095,21095,622305,-9.967979310159138e-05,2.0,8.25383830559464,0.00380346,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/622305/
21099,21099,622353,-0.00012009368298385971,1.0,8.766860960510801,0.00203101,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/622353/
21109,21109,622506,-9.013749892050418e-05,2.0,8.75055826950549,0.00216544,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/622506/
21118,21118,622636,9.430776516799719e-05,1.0,8.442248719363391,0.00380946,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/622636/
21119,21119,622637,0.0001627390694555348,1.0,8.369841183661006,0.00247434,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/622637/
21150,21150,623034,-0.00011149444397928498,2.0,8.368251463997005,0.00241089,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/623034/
21166,21166,623252,-0.00014828687894966405,2.0,8.376007657698086,0.00356235,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/623252/
21185,21185,623500,-6.868485632245161e-05,1.0,8.272274061237102,0.00211656,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/623500/
21211,21211,623850,-2.680593444618513e-05,1.0,8.976784531397334,0.012080200000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/623850/
21227,21227,624044,-1.3510166243459395e-05,1.0,8.141311343550882,0.00121488,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/624044/
21233,21233,624137,-0.00041162816637934404,2.0,8.666195089947317,0.00577851,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/624137/
21246,21246,624310,-9.950201250512337e-05,2.0,8.032299153944058,0.00101998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/624310/
21255,21255,624418,8.374861037369042e-05,1.0,8.593807808106645,0.00381537,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/624418/
21260,21260,624479,-0.0001576309678032898,2.0,8.687813488274466,0.001911,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/624479/
21287,21287,624817,-0.0003384831898779975,1.0,8.713718905187429,0.00671236,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/624817/
21306,21306,625116,-0.0002699918203797805,2.0,8.903490502063493,0.00717335,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/625116/
21310,21310,625147,4.328779468604017e-06,1.0,8.381395696492921,0.0035116999999999995,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/625147/
21312,21312,625161,-0.00022885144848764033,2.0,8.888610397823959,0.00322759,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/625161/
21318,21318,625242,-1.4640069137481397e-05,1.0,8.748755504965885,0.00272703,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/625242/
21323,21323,625305,-0.00011380159869951302,1.0,8.72088529857894,0.00424707,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/625305/
21356,21356,625759,1.828103767700578e-05,1.0,8.610928470496573,0.007939,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/625759/
21361,21361,625825,-0.0002537134951625749,1.0,8.635458813666599,0.00385348,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/625825/
21393,21393,626283,-2.0000908583507972e-05,1.0,8.5595246111264,0.00167933,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626283/
21395,21395,626303,-7.648252733575247e-05,1.0,8.805281477616912,0.00227658,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626303/
21401,21401,626353,0.00013235349224820323,1.0,8.170022529222615,0.00102498,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626353/
21424,21424,626644,8.360012993270605e-05,1.0,8.303044841677067,0.00425059,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626644/
21429,21429,626698,-0.00018010475009441138,1.0,8.76188657408535,0.00207035,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626698/
21431,21431,626709,-0.00014365533004418357,1.0,9.04020791331878,0.00770193,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626709/
21432,21432,626711,-7.990996472097053e-05,1.0,8.650941295658928,0.00114508,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626711/
21438,21438,626779,0.00010417555559693194,1.0,8.462539463340825,0.00268229,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626779/
21450,21450,626935,-9.166620715984103e-05,2.0,8.339797830527498,0.00209776,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/626935/
21458,21458,627025,-9.489202672510952e-05,1.0,8.786752679241184,0.00253637,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/627025/
21477,21477,627283,4.130548308844736e-05,1.0,8.70040374324275,0.00271447,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/627283/
21493,21493,627516,-6.236838677152934e-06,2.0,8.440531679585463,0.00123539,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/627516/
21495,21495,627542,0.00013155214128042793,1.0,8.936555591331567,0.00256459,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/627542/
21501,21501,627609,-0.00014505582463892933,1.0,8.167239695627945,0.00264591,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/627609/
21507,21507,627664,-6.934335159266216e-05,1.0,8.693408088988999,0.00123805,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/627664/
21535,21535,628103,-8.63269657319316e-05,1.0,8.53063710351653,0.00249076,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/628103/
21553,21553,628301,-0.000293138626794546,2.0,8.497554800063813,0.00119743,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/628301/
21559,21559,628340,-4.718413665996289e-05,2.0,8.499406197609298,0.00101856,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/628340/
21578,21578,628624,-1.2794994763729729e-05,1.0,8.40389980831944,0.00132593,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/628624/
21580,21580,628638,0.00011994343078607475,1.0,8.444581344433027,0.00753284,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/628638/
21591,21591,628789,-0.00041418366171571514,1.0,8.734388515394603,0.0026090999999999996,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/628789/
21628,21628,629296,-0.00016659667963955603,2.0,8.499913444369644,0.00520436,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/629296/
21640,21640,629501,-1.0181261193056912e-05,1.0,8.52925571644835,0.00106939,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/629501/
21642,21642,629519,-4.295649117337599e-05,1.0,8.49135342124328,0.00119799,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/629519/
21656,21656,629695,-0.00017965913496171762,1.0,8.201894412900883,0.00337979,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/629695/
21665,21665,629794,-1.2889101776762189e-05,1.0,8.46388549817572,0.00186047,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/629794/
21681,21681,629999,-6.4957051658977875e-06,1.0,7.940374709640922,0.00229698,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/629999/
21683,21683,630008,-3.485656482227718e-05,1.0,8.360326263419948,0.00370045,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/630008/
21704,21704,630306,-5.9406066910903054e-05,1.0,8.312388262344559,0.00151127,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/630306/
21707,21707,630329,1.3901834236165977e-05,1.0,8.589160092650442,0.00109939,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/630329/
21709,21709,630343,4.284028981723985e-06,1.0,8.952543786109084,0.00341677,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/630343/
21710,21710,630344,4.770292656114801e-05,1.0,8.664893354930493,0.00179476,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/630344/
21749,21749,630907,-0.0001398104796593825,2.0,8.298070786145226,0.00771315,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/630907/
21758,21758,631013,-0.0002820934010562206,2.0,8.516426262500993,0.00186684,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/631013/
21774,21774,631233,-0.00020050141319431173,2.0,8.773640063697254,0.0019362000000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/631233/
21776,21776,631255,-0.00027052185555947485,1.0,8.55356199000038,0.00365101,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/631255/
21793,21793,631468,0.00014047572256805884,1.0,8.097806654345082,0.00408338,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/631468/
21831,21831,631972,-6.47571220318079e-05,1.0,8.059799343986636,0.00198608,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/631972/
21851,21851,632212,-6.0217399905420115e-05,2.0,8.990917181687376,0.011953700000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/632212/
21855,21855,632270,7.292515728417803e-05,1.0,8.580589309856393,0.00100567,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/632270/
21857,21857,632285,-0.00016346658988694633,1.0,8.766257369715207,0.00580637,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/632285/
21902,21902,632859,0.00010516455418537057,1.0,8.526822900735024,0.0014773,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/632859/
21946,21946,633431,6.84676085089456e-05,1.0,8.403672091204076,0.00112666,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633431/
21958,21958,633541,-3.731410818080652e-05,1.0,7.969184166935523,0.00196745,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633541/
21967,21967,633633,-0.00011323477352043894,1.0,8.551135807734854,0.00241202,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633633/
21969,21969,633649,-2.5573143746087327e-05,1.0,8.149885184227331,0.00129128,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633649/
21970,21970,633650,-2.620353159821052e-05,1.0,7.9819345147003515,0.00298349,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633650/
21974,21974,633693,-0.00011821526251051996,2.0,8.544013087756479,0.00401703,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633693/
21980,21980,633735,-0.0001539067614574522,1.0,8.921134070348373,0.00297614,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633735/
21989,21989,633852,-3.4418084918926716e-05,1.0,9.1081096100249,0.00621843,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633852/
21990,21990,633853,-0.00022633521480806867,1.0,8.841871325416578,0.00181165,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633853/
21997,21997,633951,-4.988279591225856e-05,2.0,8.995611880528301,0.00319261,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/633951/
22008,22008,634120,-1.0338780055329456e-05,2.0,8.811312542405616,0.00807816,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634120/
22018,22018,634208,-0.00021547468131268046,1.0,8.697402848126558,0.00147619,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634208/
22035,22035,634448,-2.9928786429151674e-05,2.0,8.299263328052325,0.00490068,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634448/
22036,22036,634449,7.411696822331304e-05,1.0,8.292516366437685,0.00218596,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634449/
22045,22045,634554,-0.0002725861301554801,2.0,8.74934964641764,0.00532453,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634554/
22050,22050,634625,2.453914211038152e-05,1.0,8.196789773468932,0.00243138,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634625/
22057,22057,634738,-8.485160778523496e-05,2.0,8.695597476221325,0.00270567,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634738/
22067,22067,634883,-0.00015858205884741443,2.0,8.793849338963469,0.00308351,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634883/
22078,22078,634990,0.00010375881516011907,1.0,8.063803111484905,0.00148696,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/634990/
22094,22094,635208,6.929836508441952e-05,1.0,8.495019244306734,0.00261486,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/635208/
22097,22097,635234,-4.5460797280230004e-05,1.0,8.689651441123933,0.00258646,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/635234/
22136,22136,635841,-0.0007407714121099618,1.0,8.614930204434474,0.00175409,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/635841/
22146,22146,635967,4.508366028231678e-06,1.0,8.593628080886722,0.00166124,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/635967/
22153,22153,636085,-0.0002586206225517035,1.0,8.679632791972734,0.00385898,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636085/
22155,22155,636099,0.00011505022979249819,1.0,8.45495957154002,0.00283902,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636099/
22170,22170,636286,-0.00013429645911348795,2.0,8.104057066013702,0.00420613,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636286/
22179,22179,636427,-8.416396560242972e-05,2.0,8.786039741226036,0.00158728,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/636427/
