,id,mass,sfr,url
22,81,10.668472032814456,0.0390085,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/81/
23,83,10.627380069862838,0.119312,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/83/
24,85,10.595304820070275,0.135126,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/85/
25,88,10.601307627169605,0.0455574,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/88/
26,91,10.492507990776035,0.383211,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/91/
27,99,10.524270946768272,0.0709987,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/99/
28,119,10.455386661719942,0.0239514,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/119/
29,136,10.356294648864266,0.0206969,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/136/
30,141,10.294046855133296,0.0639184,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/141/
31,154,10.275491918888232,0.0306801,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/154/
32,159,10.27351215755801,0.0116061,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/159/
33,164,10.280350087898519,0.0157157,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/164/
34,195,9.788564348241273,0.193792,http://www.tng-project.org/api/TNG50-1/snapshots/99/subhalos/195/
