,Unnamed: 0,id,slope,AIC,met,mass,sfr,url
1441,1441,273211,-0.0001925668958256227,2.0,0.00663915416225791,8.42879646112025,0.0212053,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/273211/
1442,1442,273215,-4.2085808025261516e-05,1.0,0.0012473182287067175,8.3615270912899,0.00491166,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/273215/
1445,1445,274918,-0.0020607387277585846,1.0,0.02595890872180462,10.759798279021297,13.3049,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/274918/
1460,1460,276425,-0.006123146260542495,1.0,0.07463052868843079,9.504590642049747,1.66179,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/276425/
1464,1464,276430,-0.007502636000931152,1.0,0.05838895961642265,9.177469613854463,0.704277,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/276430/
1468,1468,276434,-0.0009085493617506008,1.0,0.01959385722875595,9.129225831351443,0.63042,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/276434/
1470,1470,276447,-0.0004009566500176672,1.0,0.01870681345462799,8.676835307702207,0.158389,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/276447/
1481,1481,277976,2.108552321303877e-05,1.0,0.007828803732991219,8.834510620092871,0.187631,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/277976/
1482,1482,277998,5.0544539447255626e-05,1.0,0.007436824031174183,8.463268164053433,0.0700383,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/277998/
1486,1486,279684,-0.001026886483836465,1.0,0.03373350203037262,9.99304943383568,3.47212,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279684/
1487,1487,279685,-0.010382900541508882,1.0,0.08608182519674301,9.558168419067488,0.5092220000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279685/
1488,1488,279687,-0.01481099084771631,2.0,0.06369039416313171,9.371136061139648,0.7898930000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279687/
1489,1489,279688,-0.0009666940674943867,1.0,0.02087169699370861,9.350372217514332,1.7206299999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279688/
1490,1490,279692,-5.775649460435542e-05,1.0,0.017909878864884377,8.867107372070201,0.276654,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279692/
1491,1491,279696,-0.00029710040491539257,1.0,0.01562842540442944,8.810271817052795,0.25352600000000003,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279696/
1492,1492,279700,-0.0018243661830707066,1.0,0.012258952483534813,8.758299828643473,0.00307385,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279700/
1493,1493,279713,6.646410677384949e-05,1.0,0.015428016893565656,8.499121880426047,0.06897130000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279713/
1494,1494,279742,-0.0005329593155250234,1.0,0.020637841895222664,7.964339397373812,0.00447511,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/279742/
1498,1498,280996,-0.0030872227288964997,1.0,0.020983861759305,10.180961997760797,5.039540000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/280996/
1501,1501,280999,-0.0002893950568296777,2.0,0.02011056430637836,9.659981008647453,3.7699599999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/280999/
1502,1502,281000,-0.007525454276424481,2.0,0.049518849700689316,9.453079886427815,1.2340200000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281000/
1503,1503,281001,-0.0018015593360083406,1.0,0.02613603323698044,9.436242016511967,2.70828,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281001/
1504,1504,281002,-0.006340001056379235,1.0,0.039030201733112335,9.260043910557467,3.3232699999999995,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281002/
1505,1505,281003,-0.00657306332494305,1.0,0.04578592628240585,9.276188309358497,1.7603400000000002,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281003/
1509,1509,281008,-0.011496628310305512,2.0,0.04549568146467209,9.129611314635856,1.0683799999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281008/
1510,1510,281010,-0.0004569328356420501,2.0,0.014680911786854269,9.027017784373047,0.640809,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281010/
1511,1511,281012,-0.0007025758300969003,1.0,0.013756640255451202,8.929320861042989,0.48866400000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281012/
1512,1512,281016,-0.0002658051109895293,2.0,0.021177707239985463,8.821739553718047,0.464574,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281016/
1513,1513,281024,2.1040374182731795e-05,1.0,0.006818306166678667,8.57686855085365,0.1538,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/281024/
1515,1515,282212,-0.003920108930950213,2.0,0.025647131726145744,10.768352069876592,24.3061,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282212/
1524,1524,282221,0.00021694927936440517,1.0,0.014300581999123096,9.480599256141483,3.05829,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282221/
1528,1528,282225,-0.003335432053654494,2.0,0.028868652880191806,9.244614171447175,2.38837,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282225/
1529,1529,282226,-0.0006028754291145661,1.0,0.013755043037235735,9.12929724296406,1.00819,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282226/
1530,1530,282230,-0.0009981116966689906,1.0,0.013811071403324604,8.940962686690494,0.42123999999999995,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282230/
1532,1532,282234,-0.0002767513905143376,1.0,0.014746803790330887,8.865589834180813,0.382262,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282234/
1533,1533,282238,0.00015817328942740243,1.0,0.018449023365974426,8.756146965086764,0.429569,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282238/
1534,1534,282239,-8.09423723802987e-05,1.0,0.010526091791689396,8.764992598940996,0.355051,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282239/
1535,1535,282250,6.419196658716031e-05,1.0,0.012396102771162987,8.551243926356689,0.0766639,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/282250/
1542,1542,283809,-0.00037030962473874504,1.0,0.009003686718642712,8.813179586282846,0.176544,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/283809/
1551,1551,285396,-0.0007139714894032344,2.0,0.006567603908479214,9.489971758076374,0.0896725,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/285396/
1552,1552,285450,-0.0005938701809677879,2.0,0.006502467207610607,8.514234334006256,0.00395053,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/285450/
1571,1571,289162,-0.00039100432116520215,2.0,0.02572917938232422,9.108998412047988,2.26855,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/289162/
1572,1572,289165,0.00031229066473139884,1.0,0.023111846297979355,8.986991113630769,1.2029,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/289165/
1573,1573,289167,0.00034823968279475604,1.0,0.020964233204722404,8.95601975603859,1.59146,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/289167/
1574,1574,289171,0.0002192733841088009,1.0,0.022867068648338318,8.882183089451742,1.20335,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/289171/
1575,1575,289178,0.0005380760768155595,1.0,0.02573140524327755,8.666499188708968,0.93274,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/289178/
1584,1584,290752,-0.004332045693972608,2.0,0.0253586545586586,9.911817107039685,0.681616,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/290752/
1588,1588,290759,-1.2066191859360202e-05,1.0,0.008790415711700916,8.919315936713106,0.109954,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/290759/
1589,1589,290777,-0.00015720196471413598,1.0,0.003512463066726923,8.559789688843265,0.046373000000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/290777/
1590,1590,290778,-0.001013259221536804,2.0,0.018142882734537125,8.462340514397987,0.030641900000000003,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/290778/
1591,1591,290792,-0.00022065415576513574,2.0,0.0183294378221035,8.265925824224613,0.0482352,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/290792/
1604,1604,293101,0.0005403680248765931,1.0,0.01692710071802139,8.9867796655715,0.8156680000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/293101/
1621,1621,294429,-0.0009500369575396367,2.0,0.03275435417890549,8.72338949471481,0.126027,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/294429/
1622,1622,294430,-0.00021235613329878596,1.0,0.0033552551176398997,8.650984258955388,0.00264993,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/294430/
1635,1635,295841,-0.0008695933489596411,2.0,0.01451013796031475,8.897768276980631,0.431258,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/295841/
1636,1636,295850,-0.001353093490572226,1.0,0.026955578476190567,8.70182002617228,0.129667,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/295850/
1637,1637,295851,1.8941658768626682e-05,1.0,0.014402879402041437,8.69954662909243,0.302125,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/295851/
1638,1638,295858,0.0002624199569361543,1.0,0.013892488554120064,8.538407782701821,0.213033,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/295858/
1642,1642,296871,-0.004290967416722635,1.0,0.01995835453271866,9.818759312657667,0.239118,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/296871/
1644,1644,296873,-0.005065138426753046,2.0,0.05342167615890503,9.488660608829447,1.48901,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/296873/
1648,1648,296944,-3.8925575389087536e-05,2.0,0.0006119601894170046,8.34761374414359,0.00148746,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/296944/
1655,1655,298005,-0.00042523894423767794,2.0,0.08098258823156357,9.117557991952587,0.0177468,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/298005/
1658,1658,298015,-9.911257167246724e-05,2.0,0.00729377055540681,8.775256586377662,0.22333000000000003,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/298015/
1659,1659,298019,-0.001098531931215556,1.0,0.018510840833187103,8.625141046758706,0.084736,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/298019/
1663,1663,299417,-0.003727281352643013,1.0,0.025979265570640564,10.043759532470462,1.01937,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/299417/
1668,1668,299423,-0.011015436273746015,1.0,0.06757576018571854,9.078159596458104,0.493437,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/299423/
1670,1670,299432,-7.4902731043765e-05,1.0,0.004243606235831976,8.748926975355662,0.0424198,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/299432/
1671,1671,299443,8.257747244492171e-06,1.0,0.004748881794512272,8.490442472861252,0.0220229,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/299443/
1672,1672,299448,-5.802357637283562e-05,1.0,0.00687310378998518,8.344811554973052,0.0245234,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/299448/
1673,1673,299451,-0.0001848540377036117,2.0,0.0040828268975019455,8.326732448212116,0.00133654,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/299451/
1674,1674,299515,-0.00011164120411936929,1.0,0.0011887563159689307,8.370852283430617,0.00036464900000000004,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/299515/
1689,1689,302092,-0.002249374994215293,1.0,0.011729635298252106,9.818904287813805,0.27479699999999996,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/302092/
1692,1692,302123,-0.0010947071879688203,2.0,0.006834521424025297,8.674671067477128,0.00595532,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/302123/
1705,1705,304706,-0.006144770934925995,2.0,0.021618764847517014,10.516921825380873,5.1824,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/304706/
1709,1709,304716,3.428729844230851e-05,2.0,0.007030813954770565,8.718844546403705,0.0504119,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/304716/
1716,1716,305890,-0.001801001571835954,1.0,0.006579320412129164,9.996353431533318,0.56435,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/305890/
1722,1722,305927,1.0157680131897527e-05,1.0,0.002636774908751249,8.64841331429114,0.00529539,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/305927/
1729,1729,307260,8.925143278043946e-05,1.0,0.015483307652175425,9.06445577846372,0.489928,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307260/
1730,1730,307261,-0.009543726045587946,1.0,0.0535523034632206,8.982508916541061,0.341115,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307261/
1731,1731,307262,-0.015020490696141437,1.0,0.07231345772743225,8.949364072939105,0.215214,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307262/
1732,1732,307264,-0.0004022115325147282,2.0,0.01955392956733704,8.983295815011461,0.387372,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307264/
1733,1733,307266,0.00012679110182943048,1.0,0.009124182164669035,8.851489451504028,0.28305,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307266/
1734,1734,307267,-0.0007225715065617968,1.0,0.011591961607336998,8.817641672689257,0.312658,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307267/
1735,1735,307268,-0.0006752786585745258,1.0,0.014673887751996515,8.773207972842881,0.256546,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307268/
1736,1736,307272,6.205375474711411e-05,1.0,0.015013329684734344,8.716769545143796,0.171489,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307272/
1737,1737,307274,-0.0006235236333878014,2.0,0.01288630720227957,8.704993037553503,0.195399,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307274/
1738,1738,307276,-0.00025020893620465593,1.0,0.009421434253454208,8.699380127232015,0.11036099999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307276/
1739,1739,307281,0.0010902915916056566,1.0,0.016002554446458817,8.553508221828897,0.161557,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307281/
1740,1740,307283,3.8638689551900454e-05,2.0,0.021340714767575264,8.504452200393395,0.13439700000000002,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/307283/
1749,1749,308510,-0.006471778433890889,1.0,0.0760556161403656,9.727308758901428,4.16596,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308510/
1752,1752,308513,-0.005548074133212566,1.0,0.03710224479436874,9.457292202573457,9.63139,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308513/
1754,1754,308515,-0.0072728921811833205,1.0,0.04591584950685501,9.277736742873843,1.81604,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308515/
1758,1758,308520,-0.0008424679973423185,2.0,0.01888949796557426,9.091428613711033,0.921156,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308520/
1759,1759,308523,-0.0001724208382406107,1.0,0.016698794439435,9.047205287386255,1.00936,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308523/
1763,1763,308533,0.00022549425645519448,1.0,0.020971398800611496,8.803622001297127,0.659792,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308533/
1764,1764,308543,-0.00017902552998395868,2.0,0.004941917490214109,9.012368892654742,0.0467508,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308543/
1765,1765,308554,-0.000392064591797976,1.0,0.016690755262970924,8.465754190773174,0.16328,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/308554/
1772,1772,310166,0.00011377036585457561,1.0,0.008167614229023457,9.051980913364764,0.0656723,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310166/
1773,1773,310167,4.527688701183621e-05,1.0,0.0059431339614093295,9.017584106266973,0.05147959999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310167/
1774,1774,310170,-0.00041968919226498816,1.0,0.007813766598701477,8.927468566016374,0.0683182,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310170/
1775,1775,310171,-0.00011557907675177144,1.0,0.006777247879654169,8.912445017915932,0.018569099999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310171/
1776,1776,310172,3.097150721655829e-05,1.0,0.0056286025792360314,8.907205645940977,0.0129513,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310172/
1777,1777,310178,-1.8329898881381407e-05,1.0,0.010727104730904102,8.682052564012034,0.136499,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310178/
1778,1778,310180,-1.6451054033570853e-05,1.0,0.006804419215768576,8.644375490564956,0.021681,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310180/
1779,1779,310181,4.404174084757919e-05,1.0,0.005518184509128332,8.552557218183203,0.00466053,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310181/
1780,1780,310188,-3.224806844972004e-05,1.0,0.005338367074728012,8.476479661336754,0.0069372,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310188/
1781,1781,310190,-0.0003575192504604402,2.0,0.008234609849750996,8.43255413902539,0.0333575,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/310190/
1787,1787,311371,-0.00442085828082547,2.0,0.019524971023201942,10.047983832522835,0.583897,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/311371/
1800,1800,312356,1.8216937094175962e-05,1.0,0.014479699544608591,8.662501308058108,0.185139,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/312356/
1801,1801,312363,7.90801564604087e-05,1.0,0.01586616039276123,8.362724608014005,0.064565,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/312363/
1803,1803,313616,-0.004308372587375019,1.0,0.040320903062820435,10.009476113277671,5.84209,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313616/
1804,1804,313617,-0.006269982434093914,2.0,0.07555585354566574,9.837457771805429,1.5358100000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313617/
1805,1805,313618,-0.003948109717756657,1.0,0.04300783202052117,9.86044764630584,8.7596,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313618/
1809,1809,313622,-0.0051012148880125174,1.0,0.03516027703881264,9.546118443102275,5.3749199999999995,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313622/
1811,1811,313625,-0.0062154746163277565,1.0,0.06894298642873764,9.43394194576767,0.689136,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313625/
1814,1814,313629,-0.012028850298642093,1.0,0.09181085973978044,9.131661466686293,0.0727717,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313629/
1815,1815,313630,-0.012442176370609737,2.0,0.04786890372633934,9.12534725821498,0.9040239999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313630/
1817,1817,313632,-0.00893778768515377,1.0,0.06984122097492218,9.047285792156384,0.180502,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313632/
1818,1818,313633,-0.0065909729628278405,2.0,0.07238070666790009,9.045626682445226,0.228897,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313633/
1819,1819,313636,-0.0030089388133327285,1.0,0.02554319240152836,9.124669382825395,0.7548729999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313636/
1820,1820,313638,-0.0025096285721677197,1.0,0.03051960654556752,8.944138662647896,0.116993,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313638/
1821,1821,313651,-0.00017011519025110584,1.0,0.01979968510568142,8.643108666983915,0.185995,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313651/
1822,1822,313654,-0.0007263243213279477,1.0,0.020148854702711102,8.574927909064746,0.26112199999999997,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/313654/
1849,1849,316206,7.594152409978459e-07,1.0,0.0009929337538778784,8.233350643556031,0.00102493,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/316206/
1854,1854,317884,-0.0025649253708566193,1.0,0.014232647605240343,9.781900529562867,0.357528,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317884/
1857,1857,317887,-0.004949305052930677,2.0,0.03401941806077957,9.247263470619961,1.81223,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317887/
1858,1858,317888,-0.006654322728834039,1.0,0.06094939261674881,9.202590626746398,1.02911,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317888/
1859,1859,317889,-0.007249909798115728,1.0,0.05102906376123428,9.231620212387062,1.7210400000000001,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317889/
1861,1861,317892,0.0009433769689938227,1.0,0.014242030680179598,9.009605941298213,0.430824,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317892/
1862,1862,317897,-0.000604179179367977,2.0,0.02220083214342594,8.812291518734826,0.263052,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317897/
1863,1863,317903,3.171613669056942e-05,2.0,0.02146909385919571,8.722199978621076,0.268529,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317903/
1864,1864,317907,-0.0003792681193933756,1.0,0.02451760694384575,8.586327457209164,0.20993,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317907/
1865,1865,317908,0.0001962775404715981,1.0,0.026332085952162743,8.570176036900055,0.16485999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317908/
1866,1866,317915,5.375879598396611e-05,1.0,0.008550434373319149,8.404076839119579,0.0654553,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/317915/
1886,1886,319755,-9.692805504470514e-07,1.0,0.008016923442482948,9.204152037457721,0.7016479999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/319755/
1887,1887,319756,-0.00012641426885656574,1.0,0.006980130448937415,9.06061420799342,0.418625,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/319756/
1889,1889,319758,-0.000806569945667906,2.0,0.025130512192845345,8.985389477182451,0.637845,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/319758/
1892,1892,319767,2.9711648270749968e-05,1.0,0.02561781369149685,8.680677220224405,0.291586,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/319767/
1899,1899,321045,-0.002551171074725912,1.0,0.03751390054821968,9.488437881429748,0.515069,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/321045/
1903,1903,321053,-4.819612019251372e-05,1.0,0.003939837217330933,8.782848669506,0.0358926,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/321053/
1920,1920,323518,-0.0021570111865567565,2.0,0.03197546675801277,8.822676043343536,0.219495,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/323518/
1921,1921,323521,7.197814010480487e-05,1.0,0.020904066041111943,8.74275735999589,0.315931,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/323521/
1925,1925,324131,-0.004220006290854394,2.0,0.06745345145463942,9.357579836564351,1.09233,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324131/
1926,1926,324133,-0.003316016839972149,2.0,0.029755394905805588,9.2999901378523,0.871707,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324133/
1927,1927,324135,-0.0056615082837214725,1.0,0.038253355771303184,9.28575923137274,1.37748,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324135/
1928,1928,324136,-0.008736599231317789,1.0,0.05515378713607788,9.165552637743335,0.882677,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324136/
1929,1929,324137,-0.009521911540157468,1.0,0.06943293660879135,9.118496014461886,0.46137799999999995,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324137/
1930,1930,324138,-0.012497230210784988,2.0,0.056218568235635764,9.02119540492888,0.41884399999999994,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324138/
1931,1931,324139,0.0005426319907373094,1.0,0.01862521469593048,8.956764036243927,0.316094,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324139/
1933,1933,324141,-0.0011739174211389395,1.0,0.01589561440050602,8.914315512345292,0.34207600000000005,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324141/
1934,1934,324144,-0.0010211183723380923,1.0,0.013009398244321345,8.696333426495354,0.192467,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324144/
1935,1935,324148,-0.00022022454722021888,1.0,0.006408762652426958,8.522320612657147,0.00547261,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324148/
1936,1936,324151,-0.0018063429061047863,1.0,0.03204640001058578,8.44589226689255,0.0434353,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324151/
1937,1937,324160,-0.00016139960201284455,2.0,0.007098755333572627,8.137777828648378,0.00293846,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324160/
1949,1949,324889,-0.0002611571554702385,2.0,0.0038190560881048437,8.9107790651952,0.00666237,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/324889/
1962,1962,325916,-0.004631079766041192,1.0,0.033065695315599435,9.393579088826119,0.022314700000000003,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/325916/
1966,1966,327096,-0.003731342292420781,1.0,0.030262738466262817,10.707611658332363,12.3523,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/327096/
1970,1970,327100,-0.0076919689582972345,2.0,0.06079255416989327,9.509255714144269,1.679,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/327100/
1974,1974,327104,-0.015814883366868374,2.0,0.06792020797729492,9.08109503953956,0.452078,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/327104/
1975,1975,327105,-0.00444642076691104,1.0,0.039883103221654885,9.1420331012827,1.2657,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/327105/
1977,1977,327107,0.0006208197060246566,1.0,0.014303149655461313,8.98155338744298,0.280475,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/327107/
1978,1978,327108,-0.0006713719098552875,1.0,0.004759056959301232,9.362613350300599,0.017934400000000003,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/327108/
1979,1979,327164,-0.0001046099521263417,1.0,0.00130819424521178,8.265925824224613,0.00643406,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/327164/
1988,1988,328113,-0.0031325724408363424,2.0,0.033100772649049766,8.67701067938722,0.09049589999999999,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/328113/
1989,1989,328121,-0.0004044633940589991,2.0,0.010614397935569286,8.409878737010235,0.0190905,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/328121/
1990,1990,328140,-0.00033550381393228064,1.0,0.007428574841469526,8.090320858329129,0.00296471,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/328140/
2000,2000,330082,-0.003969508772898324,2.0,0.031040593981742862,10.329139853396578,5.4406099999999995,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/330082/
2001,2001,330083,-0.006607414828136393,2.0,0.035651806741952896,10.174309570747141,3.08777,http://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/330083/
